id,source,target,Weight,group
36,ALPHA-TOCOPHEROL-TMS-1M/z504,mch,0.9211528703114603,1
37,KCNQ5,monocytes,0.807142857142857,1
38,CELLOBIOSE-MEOX8TMS_2-1M/z361,eosinophils,0.8614838113804786,1
39,MALTOSE-MEOX8TMS_1-1M/z361,eosinophils,0.8525472573205152,1
40,neutrophils,leukocytes,0.8571428571428571,1
41,leukocytes,neutrophils,0.8571428571428571,1
42,UBE2Z,basophils,0.8373184409995313,0
43,3-HYDROXYBUTYRICACID-2TMS-1M/z204,c_CXCL11,0.8035714285714284,0
44,LAMINARIBIOSE-MEOX8TMS_2-1M/z361,c_CXCL11,0.8561218789445006,0
45,NIGEROSE-MEOX8TMS_2-1M/z361,c_CXCL11,0.9214285714285713,0
46,KCNQ5,c_MCP2,0.8535714285714284,0
47,c_CX3CL1,c_MCP2,0.8499999999999999,1
48,c_MCP2,c_CX3CL1,0.8499999999999999,1
49,KCNQ5,c_CXCL10,0.8285714285714284,0
50,LAMINARIBIOSE-MEOX8TMS_2-1M/z361,c_CXCL10,0.8150137302686686,0
51,p_S100P,p_ENTPD5,0.8857142857142855,1
52,p_EGLN1,p_ENTPD5,0.9464285714285712,1
53,p_FGF-19,p_ENTPD5,0.9107142857142855,1
54,p_NTF4,p_ENTPD5,0.9749999999999999,1
55,p_CTSO,p_ENTPD5,0.9571428571428571,1
56,p_IRF9,p_ENTPD5,0.8999999999999999,1
57,p_PAG1,p_ENTPD5,0.8892857142857141,1
58,p_TRIM5,p_ENTPD5,0.907142857142857,1
59,p_PLXNA4,p_ENTPD5,0.95,1
60,p_IRAK1,p_ENTPD5,0.8892857142857141,1
61,p_NFATC3,p_ENTPD5,0.9285714285714284,1
62,p_TINAGL1,p_ENTPD5,0.9749999999999999,1
63,p_APEX1,p_ENTPD5,0.8892857142857141,1
64,p_PSIP1,p_ENTPD5,0.8928571428571428,1
65,p_DDC,p_ENTPD5,0.9714285714285713,1
66,p_IL7,p_ENTPD5,0.932142857142857,1
67,p_CD40,p_ENTPD5,0.9571428571428571,1
68,p_CCL25,p_ENTPD5,0.9428571428571427,1
69,p_CD164,p_ENTPD5,0.9178571428571428,1
70,p_DFFA,p_ENTPD5,0.8821428571428571,1
71,p_BAG6,p_ENTPD5,0.8821428571428571,1
72,p_CXCL12,p_ENTPD5,0.9428571428571427,1
73,p_ZBTB16,p_ENTPD5,0.8928571428571428,1
74,p_DDX58,p_ENTPD5,0.914285714285714,1
75,p_CCL3,p_ENTPD5,0.9357142857142854,1
76,p_COMT,p_ENTPD5,0.9107142857142855,1
77,p_CCL23,p_ENTPD5,0.9642857142857141,1
78,p_NOMO1,p_ENTPD5,0.9535714285714283,1
79,p_VEGFA,p_ENTPD5,0.914285714285714,1
80,p_CD5,p_ENTPD5,0.9285714285714284,1
81,p_IRAK4,p_ENTPD5,0.9035714285714285,1
82,p_CXCL1,p_ENTPD5,0.9642857142857141,1
83,p_GLB1,p_ENTPD5,0.9535714285714283,1
84,p_HDGF,p_ENTPD5,0.9214285714285713,1
85,p_USP8,p_ENTPD5,0.9285714285714284,1
86,p_EDAR,p_ENTPD5,0.9464285714285712,1
87,p_TRAF2,p_ENTPD5,0.8821428571428571,1
88,p_GALNT3,p_ENTPD5,0.9964285714285712,1
89,p_FCRL6,p_ENTPD5,0.9785714285714284,1
90,p_TREM1,p_ENTPD5,0.8892857142857141,1
91,p_CNTNAP2,p_ENTPD5,0.9607142857142855,1
92,p_CKAP4,p_ENTPD5,0.914285714285714,1
93,p_STAMPB,p_ENTPD5,0.8892857142857141,1
94,p_SEMA3F,p_ENTPD5,0.9607142857142855,1
95,p_LAG3,p_ENTPD5,0.9678571428571429,1
96,p_CST5,p_ENTPD5,0.9678571428571429,1
97,p_CRKL,p_ENTPD5,0.932142857142857,1
98,p_TSHB,p_ENTPD5,0.9249999999999998,1
99,p_CLEC6A,p_ENTPD5,0.9535714285714283,1
100,p_MMP-1,p_ENTPD5,0.932142857142857,1
101,p_PRDX5,p_ENTPD5,0.8892857142857141,1
102,p_CA13,p_ENTPD5,0.9035714285714285,1
103,p_Flt3L,p_ENTPD5,0.9607142857142855,1
104,p_AXIN1,p_ENTPD5,0.9035714285714285,1
105,p_ANGPT2,p_ENTPD5,0.932142857142857,1
106,p_TNFRSF9,p_ENTPD5,0.9107142857142855,1
107,p_EN-RAGE,p_ENTPD5,0.8928571428571428,1
108,p_DAB2,p_ENTPD5,0.8892857142857141,1
109,p_KLRD1,p_ENTPD5,0.9928571428571428,1
110,p_TWEAK,p_ENTPD5,0.914285714285714,1
111,p_PD-L1,p_ENTPD5,0.9571428571428571,1
112,p_DNER,p_ENTPD5,0.9607142857142855,1
113,p_APLP1,p_ENTPD5,0.9535714285714283,1
114,p_Beta-NGF,p_ENTPD5,0.9535714285714283,1
115,p_CANT1,p_ENTPD5,0.9857142857142854,1
116,p_ENTPD5,p_S100P,0.8857142857142855,1
117,p_EGLN1,p_S100P,0.9428571428571427,1
118,p_FGF-19,p_S100P,0.9428571428571427,1
119,p_NTF4,p_S100P,0.8928571428571428,1
120,p_CTSO,p_S100P,0.9214285714285713,1
121,p_IRF9,p_S100P,0.9892857142857142,1
122,p_PAG1,p_S100P,0.982142857142857,1
123,p_TRIM5,p_S100P,0.9857142857142854,1
124,p_PLXNA4,p_S100P,0.9428571428571427,1
125,p_IRAK1,p_S100P,0.9678571428571429,1
126,p_NFATC3,p_S100P,0.9535714285714283,1
127,p_TINAGL1,p_S100P,0.9214285714285713,1
128,p_APEX1,p_S100P,0.9964285714285712,1
129,p_PSIP1,p_S100P,0.9857142857142854,1
130,p_DDC,p_S100P,0.9178571428571428,1
131,p_IL7,p_S100P,0.9428571428571427,1
132,p_CD40,p_S100P,0.9392857142857142,1
133,p_CCL25,p_S100P,0.9464285714285712,1
134,p_CD164,p_S100P,0.9642857142857141,1
135,p_DFFA,p_S100P,0.9892857142857142,1
136,p_BAG6,p_S100P,0.9928571428571428,1
137,p_CXCL12,p_S100P,0.9107142857142855,1
138,p_ZBTB16,p_S100P,0.9785714285714284,1
139,p_DDX58,p_S100P,0.982142857142857,1
140,p_CCL3,p_S100P,0.9285714285714284,1
141,p_COMT,p_S100P,0.9892857142857142,1
142,p_CCL23,p_S100P,0.9392857142857142,1
143,p_NOMO1,p_S100P,0.9035714285714285,1
144,p_VEGFA,p_S100P,0.95,1
145,p_CD5,p_S100P,0.9428571428571427,1
146,p_IRAK4,p_S100P,0.9749999999999999,1
147,p_CXCL1,p_S100P,0.9214285714285713,1
148,p_GLB1,p_S100P,0.9464285714285712,1
149,p_HDGF,p_S100P,0.9642857142857141,1
150,p_USP8,p_S100P,0.9678571428571429,1
151,p_EDAR,p_S100P,0.9535714285714283,1
152,p_TRAF2,p_S100P,0.9892857142857142,1
153,p_GALNT3,p_S100P,0.8785714285714284,1
154,p_FCRL6,p_S100P,0.914285714285714,1
155,p_TREM1,p_S100P,0.9785714285714284,1
156,p_CNTNAP2,p_S100P,0.9214285714285713,1
157,p_CKAP4,p_S100P,0.95,1
158,p_STAMPB,p_S100P,0.9678571428571429,1
159,p_SEMA3F,p_S100P,0.9285714285714284,1
160,p_LAG3,p_S100P,0.932142857142857,1
161,p_CST5,p_S100P,0.8892857142857141,1
162,p_CRKL,p_S100P,0.9464285714285712,1
163,p_TSHB,p_S100P,0.9571428571428571,1
164,p_CLEC6A,p_S100P,0.932142857142857,1
165,p_MMP-1,p_S100P,0.9464285714285712,1
166,p_PRDX5,p_S100P,0.9785714285714284,1
167,p_CA13,p_S100P,0.9749999999999999,1
168,p_Flt3L,p_S100P,0.8928571428571428,1
169,p_AXIN1,p_S100P,0.9535714285714283,1
170,p_ANGPT2,p_S100P,0.9214285714285713,1
171,p_TNFRSF9,p_S100P,0.9428571428571427,1
172,p_EN-RAGE,p_S100P,0.9571428571428571,1
173,p_DAB2,p_S100P,0.982142857142857,1
174,p_KLRD1,p_S100P,0.8999999999999999,1
175,p_TWEAK,p_S100P,0.95,1
176,p_PD-L1,p_S100P,0.9214285714285713,1
177,p_DNER,p_S100P,0.8892857142857141,1
178,p_APLP1,p_S100P,0.8999999999999999,1
179,p_Beta-NGF,p_S100P,0.8999999999999999,1
180,p_CANT1,p_S100P,0.8964285714285712,1
181,p_ENTPD5,p_EGLN1,0.9464285714285712,1
182,p_S100P,p_EGLN1,0.9428571428571427,1
183,p_FGF-19,p_EGLN1,0.9178571428571428,1
184,p_NTF4,p_EGLN1,0.9428571428571427,1
185,p_CTSO,p_EGLN1,0.8964285714285712,1
186,p_IRF9,p_EGLN1,0.932142857142857,1
187,p_PAG1,p_EGLN1,0.9678571428571429,1
188,p_TRIM5,p_EGLN1,0.9607142857142855,1
189,p_PLXNA4,p_EGLN1,0.9928571428571428,1
190,p_IRAK1,p_EGLN1,0.95,1
191,p_NFATC3,p_EGLN1,0.9928571428571428,1
192,p_TINAGL1,p_EGLN1,0.9214285714285713,1
193,p_APEX1,p_EGLN1,0.9607142857142855,1
194,p_PSIP1,p_EGLN1,0.9285714285714284,1
195,p_DDC,p_EGLN1,0.9607142857142855,1
196,p_IL7,p_EGLN1,0.8857142857142855,1
197,p_CD40,p_EGLN1,0.9964285714285712,1
198,p_CCL25,p_EGLN1,0.932142857142857,1
199,p_CD164,p_EGLN1,0.9714285714285713,1
200,p_DFFA,p_EGLN1,0.932142857142857,1
201,p_BAG6,p_EGLN1,0.9571428571428571,1
202,p_CXCL12,p_EGLN1,0.8964285714285712,1
203,p_ZBTB16,p_EGLN1,0.9107142857142855,1
204,p_DDX58,p_EGLN1,0.9464285714285712,1
205,p_CCL3,p_EGLN1,0.8785714285714284,1
206,p_COMT,p_EGLN1,0.9535714285714283,1
207,p_CCL23,p_EGLN1,0.9749999999999999,1
208,p_NOMO1,p_EGLN1,0.9178571428571428,1
209,p_VEGFA,p_EGLN1,0.9285714285714284,1
210,p_CD5,p_EGLN1,0.8928571428571428,1
211,p_IRAK4,p_EGLN1,0.982142857142857,1
212,p_CXCL1,p_EGLN1,0.982142857142857,1
213,p_GLB1,p_EGLN1,0.9214285714285713,1
214,p_HDGF,p_EGLN1,0.9892857142857142,1
215,p_USP8,p_EGLN1,0.9678571428571429,1
216,p_EDAR,p_EGLN1,0.9928571428571428,1
217,p_TRAF2,p_EGLN1,0.932142857142857,1
218,p_GALNT3,p_EGLN1,0.9357142857142854,1
219,p_FCRL6,p_EGLN1,0.9642857142857141,1
220,p_TREM1,p_EGLN1,0.9428571428571427,1
221,p_CNTNAP2,p_EGLN1,0.9392857142857142,1
222,p_CKAP4,p_EGLN1,0.9285714285714284,1
223,p_STAMPB,p_EGLN1,0.95,1
224,p_SEMA3F,p_EGLN1,0.907142857142857,1
225,p_LAG3,p_EGLN1,0.9357142857142854,1
226,p_CST5,p_EGLN1,0.914285714285714,1
227,p_CRKL,p_EGLN1,0.9857142857142854,1
228,p_TSHB,p_EGLN1,0.9571428571428571,1
229,p_CLEC6A,p_EGLN1,0.9535714285714283,1
230,p_MMP-1,p_EGLN1,0.8857142857142855,1
231,p_PRDX5,p_EGLN1,0.9428571428571427,1
232,p_CA13,p_EGLN1,0.982142857142857,1
233,p_Flt3L,p_EGLN1,0.9285714285714284,1
234,p_AXIN1,p_EGLN1,0.907142857142857,1
235,p_ANGPT2,p_EGLN1,0.9249999999999998,1
236,p_TNFRSF9,p_EGLN1,0.9178571428571428,1
237,p_EN-RAGE,p_EGLN1,0.9428571428571427,1
238,p_DAB2,p_EGLN1,0.9678571428571429,1
239,p_KLRD1,p_EGLN1,0.9357142857142854,1
240,p_TWEAK,p_EGLN1,0.9285714285714284,1
241,p_PD-L1,p_EGLN1,0.9714285714285713,1
242,p_DNER,p_EGLN1,0.9035714285714285,1
243,p_APLP1,p_EGLN1,0.8928571428571428,1
244,p_Beta-NGF,p_EGLN1,0.8928571428571428,1
245,p_CANT1,p_EGLN1,0.932142857142857,1
246,UBE2Z,p_FGF-19,0.807142857142857,0
247,p_ENTPD5,p_FGF-19,0.9107142857142855,1
248,p_S100P,p_FGF-19,0.9428571428571427,1
249,p_EGLN1,p_FGF-19,0.9178571428571428,1
250,p_NTF4,p_FGF-19,0.9035714285714285,1
251,p_CTSO,p_FGF-19,0.932142857142857,1
252,p_IRF9,p_FGF-19,0.9464285714285712,1
253,p_PAG1,p_FGF-19,0.9571428571428571,1
254,p_TRIM5,p_FGF-19,0.9357142857142854,1
255,p_PLXNA4,p_FGF-19,0.9035714285714285,1
256,p_IRAK1,p_FGF-19,0.9714285714285713,1
257,p_NFATC3,p_FGF-19,0.9464285714285712,1
258,p_TINAGL1,p_FGF-19,0.914285714285714,1
259,p_APEX1,p_FGF-19,0.9357142857142854,1
260,p_PSIP1,p_FGF-19,0.9642857142857141,1
261,p_DDC,p_FGF-19,0.907142857142857,1
262,p_IL7,p_FGF-19,0.9285714285714284,1
263,p_CD40,p_FGF-19,0.9107142857142855,1
264,p_CCL25,p_FGF-19,0.9357142857142854,1
265,p_CD164,p_FGF-19,0.9464285714285712,1
266,p_DFFA,p_FGF-19,0.9714285714285713,1
267,p_BAG6,p_FGF-19,0.9535714285714283,1
268,p_CXCL12,p_FGF-19,0.9392857142857142,1
269,p_ZBTB16,p_FGF-19,0.9285714285714284,1
270,p_DDX58,p_FGF-19,0.932142857142857,1
271,p_CCL3,p_FGF-19,0.9642857142857141,1
272,p_COMT,p_FGF-19,0.9214285714285713,1
273,p_CCL23,p_FGF-19,0.8857142857142855,1
274,p_NOMO1,p_FGF-19,0.9392857142857142,1
275,p_VEGFA,p_FGF-19,0.9964285714285712,1
276,p_CD5,p_FGF-19,0.9428571428571427,1
277,p_IRAK4,p_FGF-19,0.9428571428571427,1
278,p_CXCL1,p_FGF-19,0.907142857142857,1
279,p_GLB1,p_FGF-19,0.932142857142857,1
280,p_HDGF,p_FGF-19,0.914285714285714,1
281,p_USP8,p_FGF-19,0.8892857142857141,1
282,p_EDAR,p_FGF-19,0.9214285714285713,1
283,p_TRAF2,p_FGF-19,0.9714285714285713,1
284,p_GALNT3,p_FGF-19,0.914285714285714,1
285,p_FCRL6,p_FGF-19,0.9392857142857142,1
286,p_TREM1,p_FGF-19,0.9749999999999999,1
287,p_CNTNAP2,p_FGF-19,0.9571428571428571,1
288,p_CKAP4,p_FGF-19,0.9964285714285712,1
289,p_STAMPB,p_FGF-19,0.9714285714285713,1
290,p_SEMA3F,p_FGF-19,0.9285714285714284,1
291,p_LAG3,p_FGF-19,0.9178571428571428,1
292,p_CST5,p_FGF-19,0.9392857142857142,1
293,p_CRKL,p_FGF-19,0.9571428571428571,1
294,p_TSHB,p_FGF-19,0.8928571428571428,1
295,p_CLEC6A,p_FGF-19,0.9607142857142855,1
296,p_MMP-1,p_FGF-19,0.9285714285714284,1
297,p_PRDX5,p_FGF-19,0.9749999999999999,1
298,p_CA13,p_FGF-19,0.9428571428571427,1
299,p_Flt3L,p_FGF-19,0.9428571428571427,1
300,p_AXIN1,p_FGF-19,0.9964285714285712,1
301,p_ANGPT2,p_FGF-19,0.9285714285714284,1
302,p_TNFRSF9,p_FGF-19,1.0,1
303,p_EN-RAGE,p_FGF-19,0.982142857142857,1
304,p_DAB2,p_FGF-19,0.9571428571428571,1
305,p_KLRD1,p_FGF-19,0.907142857142857,1
306,p_TWEAK,p_FGF-19,0.9964285714285712,1
307,p_PD-L1,p_FGF-19,0.9535714285714283,1
308,p_DNER,p_FGF-19,0.9607142857142855,1
309,p_APLP1,p_FGF-19,0.9571428571428571,1
310,p_Beta-NGF,p_FGF-19,0.9571428571428571,1
311,p_CANT1,p_FGF-19,0.8999999999999999,1
312,p_ENTPD5,p_NTF4,0.9749999999999999,1
313,p_S100P,p_NTF4,0.8928571428571428,1
314,p_EGLN1,p_NTF4,0.9428571428571427,1
315,p_FGF-19,p_NTF4,0.9035714285714285,1
316,p_CTSO,p_NTF4,0.9535714285714283,1
317,p_IRF9,p_NTF4,0.8821428571428571,1
318,p_PAG1,p_NTF4,0.9035714285714285,1
319,p_TRIM5,p_NTF4,0.9107142857142855,1
320,p_PLXNA4,p_NTF4,0.9428571428571427,1
321,p_IRAK1,p_NTF4,0.907142857142857,1
322,p_NFATC3,p_NTF4,0.9214285714285713,1
323,p_TINAGL1,p_NTF4,0.95,1
324,p_APEX1,p_NTF4,0.9035714285714285,1
325,p_PSIP1,p_NTF4,0.8785714285714284,1
326,p_DDC,p_NTF4,0.9749999999999999,1
327,p_IL7,p_NTF4,0.9428571428571427,1
328,p_CD40,p_NTF4,0.9392857142857142,1
329,p_CCL25,p_NTF4,0.9035714285714285,1
330,p_CD164,p_NTF4,0.8999999999999999,1
331,p_DFFA,p_NTF4,0.8821428571428571,1
332,p_BAG6,p_NTF4,0.8999999999999999,1
333,p_CXCL12,p_NTF4,0.9749999999999999,1
334,p_ZBTB16,p_NTF4,0.9249999999999998,1
335,p_DDX58,p_NTF4,0.8892857142857141,1
336,p_CCL3,p_NTF4,0.9285714285714284,1
337,p_COMT,p_NTF4,0.8964285714285712,1
338,p_CCL23,p_NTF4,0.9607142857142855,1
339,p_NOMO1,p_NTF4,0.982142857142857,1
340,p_VEGFA,p_NTF4,0.8928571428571428,1
341,p_CD5,p_NTF4,0.9428571428571427,1
342,p_IRAK4,p_NTF4,0.9107142857142855,1
343,p_CXCL1,p_NTF4,0.9749999999999999,1
344,p_GLB1,p_NTF4,0.907142857142857,1
345,p_HDGF,p_NTF4,0.932142857142857,1
346,p_USP8,p_NTF4,0.9392857142857142,1
347,p_EDAR,p_NTF4,0.9214285714285713,1
348,p_TRAF2,p_NTF4,0.8821428571428571,1
349,p_GALNT3,p_NTF4,0.9857142857142854,1
350,p_FCRL6,p_NTF4,0.9357142857142854,1
351,p_TREM1,p_NTF4,0.8857142857142855,1
352,p_CNTNAP2,p_NTF4,0.9107142857142855,1
353,p_CKAP4,p_NTF4,0.8928571428571428,1
354,p_STAMPB,p_NTF4,0.907142857142857,1
355,p_SEMA3F,p_NTF4,0.9428571428571427,1
356,p_LAG3,p_NTF4,0.9428571428571427,1
357,p_CST5,p_NTF4,0.9642857142857141,1
358,p_CRKL,p_NTF4,0.914285714285714,1
359,p_TSHB,p_NTF4,0.9642857142857141,1
360,p_CLEC6A,p_NTF4,0.9035714285714285,1
361,p_MMP-1,p_NTF4,0.9285714285714284,1
362,p_PRDX5,p_NTF4,0.8857142857142855,1
363,p_CA13,p_NTF4,0.9107142857142855,1
364,p_Flt3L,p_NTF4,0.9857142857142854,1
365,p_AXIN1,p_NTF4,0.8999999999999999,1
366,p_ANGPT2,p_NTF4,0.982142857142857,1
367,p_TNFRSF9,p_NTF4,0.9035714285714285,1
368,p_EN-RAGE,p_NTF4,0.914285714285714,1
369,p_DAB2,p_NTF4,0.9035714285714285,1
370,p_KLRD1,p_NTF4,0.9571428571428571,1
371,p_TWEAK,p_NTF4,0.8928571428571428,1
372,p_PD-L1,p_NTF4,0.9428571428571427,1
373,p_DNER,p_NTF4,0.9678571428571429,1
374,p_APLP1,p_NTF4,0.9642857142857141,1
375,p_Beta-NGF,p_NTF4,0.9642857142857141,1
376,p_CANT1,p_NTF4,0.9892857142857142,1
377,p_ENTPD5,p_CTSO,0.9571428571428571,1
378,p_S100P,p_CTSO,0.9214285714285713,1
379,p_EGLN1,p_CTSO,0.8964285714285712,1
380,p_FGF-19,p_CTSO,0.932142857142857,1
381,p_NTF4,p_CTSO,0.9535714285714283,1
382,p_IRF9,p_CTSO,0.9214285714285713,1
383,p_PAG1,p_CTSO,0.8892857142857141,1
384,p_TRIM5,p_CTSO,0.9357142857142854,1
385,p_PLXNA4,p_CTSO,0.8928571428571428,1
386,p_IRAK1,p_CTSO,0.8892857142857141,1
387,p_NFATC3,p_CTSO,0.8928571428571428,1
388,p_TINAGL1,p_CTSO,0.9892857142857142,1
389,p_APEX1,p_CTSO,0.9107142857142855,1
390,p_PSIP1,p_CTSO,0.914285714285714,1
391,p_DDC,p_CTSO,0.9642857142857141,1
392,p_IL7,p_CTSO,0.9892857142857142,1
393,p_CD40,p_CTSO,0.8999999999999999,1
394,p_CCL25,p_CTSO,0.9214285714285713,1
395,p_CD164,p_CTSO,0.8821428571428571,1
396,p_DFFA,p_CTSO,0.9107142857142855,1
397,p_BAG6,p_CTSO,0.9035714285714285,1
398,p_CXCL12,p_CTSO,0.9785714285714284,1
399,p_ZBTB16,p_CTSO,0.9428571428571427,1
400,p_DDX58,p_CTSO,0.914285714285714,1
401,p_CCL3,p_CTSO,0.9857142857142854,1
402,p_COMT,p_CTSO,0.9178571428571428,1
403,p_CCL23,p_CTSO,0.9428571428571427,1
404,p_NOMO1,p_CTSO,0.9749999999999999,1
405,p_VEGFA,p_CTSO,0.9285714285714284,1
406,p_CD5,p_CTSO,0.9928571428571428,1
407,p_IRAK4,p_CTSO,0.8821428571428571,1
408,p_CXCL1,p_CTSO,0.9357142857142854,1
409,p_GLB1,p_CTSO,0.9607142857142855,1
410,p_HDGF,p_CTSO,0.8857142857142855,1
411,p_USP8,p_CTSO,0.914285714285714,1
412,p_EDAR,p_CTSO,0.9035714285714285,1
413,p_TRAF2,p_CTSO,0.9107142857142855,1
414,p_GALNT3,p_CTSO,0.9607142857142855,1
415,p_FCRL6,p_CTSO,0.9428571428571427,1
416,p_TREM1,p_CTSO,0.8964285714285712,1
417,p_CNTNAP2,p_CTSO,0.9249999999999998,1
418,p_CKAP4,p_CTSO,0.9285714285714284,1
419,p_STAMPB,p_CTSO,0.8892857142857141,1
420,p_SEMA3F,p_CTSO,0.9964285714285712,1
421,p_LAG3,p_CTSO,0.982142857142857,1
422,p_CST5,p_CTSO,0.9392857142857142,1
423,p_CRKL,p_CTSO,0.8892857142857141,1
424,p_TSHB,p_CTSO,0.932142857142857,1
425,p_CLEC6A,p_CTSO,0.9178571428571428,1
426,p_MMP-1,p_CTSO,0.9749999999999999,1
427,p_PRDX5,p_CTSO,0.8964285714285712,1
428,p_CA13,p_CTSO,0.8821428571428571,1
429,p_Flt3L,p_CTSO,0.9607142857142855,1
430,p_AXIN1,p_CTSO,0.9464285714285712,1
431,p_ANGPT2,p_CTSO,0.9535714285714283,1
432,p_TNFRSF9,p_CTSO,0.932142857142857,1
433,p_EN-RAGE,p_CTSO,0.8999999999999999,1
434,p_DAB2,p_CTSO,0.8892857142857141,1
435,p_KLRD1,p_CTSO,0.9571428571428571,1
436,p_TWEAK,p_CTSO,0.9285714285714284,1
437,p_PD-L1,p_CTSO,0.9357142857142854,1
438,p_DNER,p_CTSO,0.9678571428571429,1
439,p_APLP1,p_CTSO,0.982142857142857,1
440,p_Beta-NGF,p_CTSO,0.982142857142857,1
441,p_CANT1,p_CTSO,0.9785714285714284,1
442,p_ENTPD5,p_IRF9,0.8999999999999999,1
443,p_S100P,p_IRF9,0.9892857142857142,1
444,p_EGLN1,p_IRF9,0.932142857142857,1
445,p_FGF-19,p_IRF9,0.9464285714285712,1
446,p_NTF4,p_IRF9,0.8821428571428571,1
447,p_CTSO,p_IRF9,0.9214285714285713,1
448,p_PAG1,p_IRF9,0.9678571428571429,1
449,p_TRIM5,p_IRF9,0.9642857142857141,1
450,p_PLXNA4,p_IRF9,0.9428571428571427,1
451,p_IRAK1,p_IRF9,0.9607142857142855,1
452,p_NFATC3,p_IRF9,0.9428571428571427,1
453,p_TINAGL1,p_IRF9,0.9285714285714284,1
454,p_APEX1,p_IRF9,0.9785714285714284,1
455,p_PSIP1,p_IRF9,0.9964285714285712,1
456,p_DDC,p_IRF9,0.8999999999999999,1
457,p_IL7,p_IRF9,0.9428571428571427,1
458,p_CD40,p_IRF9,0.9392857142857142,1
459,p_CCL25,p_IRF9,0.9785714285714284,1
460,p_CD164,p_IRF9,0.9749999999999999,1
461,p_DFFA,p_IRF9,0.9892857142857142,1
462,p_BAG6,p_IRF9,0.9749999999999999,1
463,p_CXCL12,p_IRF9,0.8999999999999999,1
464,p_ZBTB16,p_IRF9,0.9678571428571429,1
465,p_DDX58,p_IRF9,0.9964285714285712,1
466,p_CCL3,p_IRF9,0.9392857142857142,1
467,p_COMT,p_IRF9,0.9928571428571428,1
468,p_CCL23,p_IRF9,0.9285714285714284,1
469,p_NOMO1,p_IRF9,0.8857142857142855,1
470,p_VEGFA,p_IRF9,0.9571428571428571,1
471,p_CD5,p_IRF9,0.932142857142857,1
472,p_IRAK4,p_IRF9,0.9642857142857141,1
473,p_CXCL1,p_IRF9,0.8999999999999999,1
474,p_GLB1,p_IRF9,0.9714285714285713,1
475,p_HDGF,p_IRF9,0.9535714285714283,1
476,p_USP8,p_IRF9,0.9607142857142855,1
477,p_EDAR,p_IRF9,0.9535714285714283,1
478,p_TRAF2,p_IRF9,0.9892857142857142,1
479,p_GALNT3,p_IRF9,0.8892857142857141,1
480,p_FCRL6,p_IRF9,0.9249999999999998,1
481,p_TREM1,p_IRF9,0.982142857142857,1
482,p_CNTNAP2,p_IRF9,0.9535714285714283,1
483,p_CKAP4,p_IRF9,0.9571428571428571,1
484,p_STAMPB,p_IRF9,0.9607142857142855,1
485,p_SEMA3F,p_IRF9,0.932142857142857,1
486,p_LAG3,p_IRF9,0.932142857142857,1
487,p_CST5,p_IRF9,0.9107142857142855,1
488,p_CRKL,p_IRF9,0.9464285714285712,1
489,p_TSHB,p_IRF9,0.932142857142857,1
490,p_CLEC6A,p_IRF9,0.9571428571428571,1
491,p_MMP-1,p_IRF9,0.9607142857142855,1
492,p_PRDX5,p_IRF9,0.982142857142857,1
493,p_CA13,p_IRF9,0.9642857142857141,1
494,p_Flt3L,p_IRF9,0.8785714285714284,1
