id,source,target,Weight,group
42,p_NCR1,TENM1,0.8060606060606059,1
43,p_MCP1,TENM1,0.8060606060606059,1
44,p_AREG,TENM1,0.8060606060606059,1
45,p_VEGFA,TENM1,0.8424242424242423,1
46,p_Flt3L,TENM1,0.8060606060606059,1
47,p_MCP-2,TENM1,0.8303030303030302,1
48,p_MCP4,TENM1,0.8303030303030302,1
49,c_CX3CL1,TSFM,0.8024353176576852,0
50,c_MCP2,TSFM,0.8303030303030302,0
51,c_OSM,TSFM,0.8181818181818182,0
52,MPHOSPH9,EI24,0.8545454545454544,1
53,EIF2B1,EI24,0.8666666666666665,1
54,PTPN1,EI24,0.8666666666666665,0
55,SNX9,EI24,0.8424242424242423,1
56,c_MCP4,EI24,0.8424242424242423,0
57,PCNP,UQCRC2,0.9272727272727272,1
58,TUFM,UQCRC2,0.8424242424242423,1
59,RPL7L1,UQCRC2,0.8666666666666665,1
60,CAPRIN1,UQCRC2,0.8424242424242423,1
61,ast,UQCRC2,0.9030303030303028,1
62,TENM1,PTPN1,0.8545454545454544,1
63,EI24,PTPN1,0.8666666666666665,0
64,c_CXCL10,ZC2HC1A,0.8181818181818182,0
65,MRPL51,SLC39A9,0.9151515151515152,0
66,leukocytes,SLC39A9,0.8181818181818182,0
67,CDC26,ZNF434,0.8424242424242423,1
68,RPL7L1,ZNF434,0.9272727272727272,1
69,MPHOSPH9,TBKBP1,0.8666666666666665,0
70,EIF2B1,TBKBP1,0.8787878787878788,0
71,SAMM50,TBKBP1,0.8060606060606059,0
72,COPG2,TBKBP1,0.8060606060606059,0
73,PCNP,TUFM,0.8060606060606059,1
74,BCKDHA,TUFM,0.9030303030303028,1
75,UQCRC2,TUFM,0.8424242424242423,1
76,C11orf30,TUFM,0.8181818181818182,0
77,SLC39A9,MRPL51,0.9151515151515152,0
78,SPRYD3,MRPL51,0.8303030303030302,0
79,PCNP,SAMM50,0.8181818181818182,1
80,VPS45,SAMM50,0.9515151515151514,1
81,EIF2B1,SAMM50,0.8060606060606059,1
82,TBKBP1,SAMM50,0.8060606060606059,0
83,NCBP1,SAMM50,0.8424242424242423,1
84,MPHOSPH9,KANSL2,0.8181818181818182,1
85,CENPW,KANSL2,0.8787878787878788,1
86,BCKDHA,ATP11B,0.8181818181818182,0
87,IGF1R,ATP11B,0.8787878787878788,1
88,ARRB1,TMED10P1,0.8303030303030302,0
89,PMS2CL,TMED10P1,0.8545454545454544,0
90,c_TRAIL,C17orf79,0.8666666666666665,0
91,VPS45,KIAA1468,0.8060606060606059,1
92,MRPS31,KIAA1468,0.9030303030303028,1
93,ZNF434,CDC26,0.8424242424242423,1
94,RPL7L1,CDC26,0.8666666666666665,1
95,ZFYVE19,CDC26,0.8181818181818182,1
96,BCKDHA,IGF1R,0.8909090909090909,0
97,ATP11B,IGF1R,0.8787878787878788,1
98,HNRNPH1,IGF1R,0.8181818181818182,0
99,VPS45,NCBP1,0.9030303030303028,1
100,SAMM50,NCBP1,0.8424242424242423,1
101,crp,C20orf112,0.8210653934707496,1
102,c_CX3CL1,C20orf112,0.8753839828992931,1
103,c_OSM,C20orf112,0.8060606060606059,1
104,PCNP,RPL7L1,0.9030303030303028,1
105,UQCRC2,RPL7L1,0.8666666666666665,1
106,ZNF434,RPL7L1,0.9272727272727272,1
107,CDC26,RPL7L1,0.8666666666666665,1
108,VAT1,LOC283070,0.8181818181818182,1
109,mch,C16orf80,0.8650957979871867,0
110,HNRNPC,CENPW,0.8424242424242423,1
111,KANSL2,CENPW,0.8787878787878788,1
112,creatinine,CENPW,0.8060606060606059,1
113,CREATININE-3TMS-1M/z329,FAM198B,0.8303030303030302,0
114,BCKDHA,HNRNPH1,0.8060606060606059,1
115,IGF1R,HNRNPH1,0.8181818181818182,0
116,ORNITHINE-N-N-N-O-TMS_2-1M/z420,CCDC85C,0.8666666666666665,1
117,p_ENPP7,TEK,0.8909090909090909,1
118,p_FGF-19,TEK,0.9151515151515152,1
119,p_CLEC6A,TEK,0.8787878787878788,1
120,p_CD2AP,TEK,0.8060606060606059,1
121,p_AXIN1,TEK,0.8787878787878788,1
122,p_NCR1,TEK,0.8303030303030302,1
123,p_MCP1,TEK,0.8303030303030302,1
124,p_SERPINB6,TEK,0.8060606060606059,1
125,p_CLEC4D,TEK,0.8666666666666665,1
126,p_VEGFA,TEK,0.8181818181818182,1
127,p_CLMP,TEK,0.8424242424242423,1
128,p_PD-L1,TEK,0.8909090909090909,1
129,p_NFATC3,TEK,0.9393939393939393,1
130,p_FGF-21,TEK,0.8666666666666665,1
131,p_CCL19,TEK,0.9030303030303028,1
132,p_OSM,TEK,0.8909090909090909,1
133,p_BACH1,TEK,0.8060606060606059,1
134,p_IL10,TEK,0.9393939393939393,1
135,p_HCLS1,TEK,0.8909090909090909,1
136,p_CRKL,TEK,0.8060606060606059,1
137,p_DPP7,TEK,0.8181818181818182,1
138,MRPL51,SPRYD3,0.8303030303030302,0
139,C11orf30,SPRYD3,0.9272727272727272,1
140,ACETAMINOPHEN-2TMS-1M/z297,MZT1,0.8424242424242423,1
141,RABEP2,POLR3F,0.8303030303030302,0
142,c_TRAIL,POLR3F,0.9030303030303028,1
143,MPHOSPH9,SNX9,0.8666666666666665,1
144,EI24,SNX9,0.8424242424242423,1
145,c_CSF1,SNX9,0.8303030303030302,0
146,c_MCP4,SNX9,0.8181818181818182,0
147,SALICYLICACID-2TMS-1M/z268,SNX9,0.8545454545454544,1
148,PMS2CL,KRT18,0.8303030303030302,0
149,VPS45,COPG2,0.8424242424242423,1
150,TBKBP1,COPG2,0.8060606060606059,0
151,TMX4,COPG2,0.9515151515151514,0
152,LOC148696,COPG2,0.8545454545454544,0
153,PCNP,GATAD2A,0.8060606060606059,0
154,VPS45,TMX4,0.8666666666666665,0
155,BCKDHA,TMX4,0.8666666666666665,0
156,COPG2,TMX4,0.9515151515151514,0
157,C11orf30,TMX4,0.8181818181818182,1
158,LOC148696,TMX4,0.8787878787878788,1
159,TUFM,C11orf30,0.8181818181818182,0
160,SPRYD3,C11orf30,0.9272727272727272,1
161,TMX4,C11orf30,0.8181818181818182,1
162,CDC26,ZFYVE19,0.8181818181818182,1
163,KIAA1468,MRPS31,0.9030303030303028,1
164,UQCRC2,CAPRIN1,0.8424242424242423,1
165,COPG2,LOC148696,0.8545454545454544,0
166,TMX4,LOC148696,0.8787878787878788,1
167,EIF2B1,DKC1,0.8909090909090909,1
168,CENPW,creatinine,0.8060606060606059,1
169,hematocrit,mcv,0.8909090909090909,1
170,C16orf80,mch,0.8650957979871867,0
171,SLC39A9,leukocytes,0.8181818181818182,0
172,neutrophils,leukocytes,0.8424242424242423,1
173,hemoglobin,leukocytes,0.8666666666666665,1
174,HLA-DMB,hematocrit,0.8753839828992931,0
175,mcv,hematocrit,0.8909090909090909,1
176,ALPHA-TOCOPHEROL-TMS-1M/z504,alt,0.8316561813093608,1
177,UQCRC2,ast,0.9030303030303028,1
178,leukocytes,neutrophils,0.8424242424242423,1
179,leukocytes,hemoglobin,0.8666666666666665,1
180,C20orf112,crp,0.8210653934707497,1
181,c_CX3CL1,crp,0.8365343622808947,1
182,c_MCP3,c_IL15,0.8247129895615292,1
183,TSFM,c_CX3CL1,0.8024353176576853,0
184,C20orf112,c_CX3CL1,0.8753839828992931,1
185,crp,c_CX3CL1,0.8365343622808947,1
186,c_MCP2,c_CX3CL1,0.8145934285312865,1
187,c_CSF1,c_CX3CL1,0.8814630383360937,1
188,c_OSM,c_CX3CL1,0.8085143730944858,1
189,c_CXCL11,c_CX3CL1,0.9361745372672995,1
190,c_MCP3,c_CX3CL1,0.8087036072568515,1
191,LEUCINE-N-O-TMS-1M/z158,c_CX3CL1,0.8085143730944858,0
192,C17orf79,c_TRAIL,0.8666666666666665,0
193,POLR3F,c_TRAIL,0.9030303030303028,1
194,TSFM,c_MCP2,0.8303030303030302,0
195,c_CX3CL1,c_MCP2,0.8145934285312865,1
196,c_OSM,c_MCP2,0.8545454545454544,1
197,c_CXCL10,c_MCP2,0.8424242424242423,1
198,c_CXCL11,c_MCP2,0.8545454545454544,1
199,c_MCP3,c_MCP2,0.8062492659146293,1
200,c_MCP4,c_MCP2,0.8545454545454544,1
201,SNX9,c_CSF1,0.8303030303030302,0
202,c_CX3CL1,c_CSF1,0.8814630383360936,1
203,c_CXCL11,c_CSF1,0.8181818181818182,1
204,c_MCP3,c_CSF1,0.8062492659146293,1
205,LYSINE-N-N-O-TMS_1-1M/z102,c_CSF1,0.8909090909090909,0
206,ISOLEUCINE-N-O-TMS-1M/z233,c_CSF1,0.8545454545454544,0
207,GLUTAMINE-N-N-O-TMS_1-1M/z347,c_CSF1,0.8181818181818182,0
208,TRYPTOPHAN-N-N-O-TMS-1M/z303,c_CSF1,0.8545454545454544,0
209,1-MONOPALMITOYLGLYCEROL-2TMS-1M/z371,c_CSF1,0.8060606060606059,0
210,SALICYLICACID-2TMS-1M/z268,c_CSF1,0.8424242424242423,0
211,VALINE-N-O-TMS-1M/z246,c_CSF1,0.8424242424242423,0
212,LEUCINE-N-O-TMS-1M/z158,c_CSF1,0.8303030303030302,0
213,TSFM,c_OSM,0.8181818181818182,0
214,C20orf112,c_OSM,0.8060606060606059,1
215,c_CX3CL1,c_OSM,0.8085143730944859,1
216,c_MCP2,c_OSM,0.8545454545454544,1
217,c_CXCL10,c_OSM,0.9272727272727272,1
218,c_MCP4,c_OSM,0.8545454545454544,1
219,ZC2HC1A,c_CXCL10,0.8181818181818182,0
220,c_MCP2,c_CXCL10,0.8424242424242423,1
221,c_OSM,c_CXCL10,0.9272727272727272,1
222,c_MCP4,c_CXCL10,0.9151515151515152,1
223,c_CX3CL1,c_CXCL11,0.9361745372672995,1
224,c_MCP2,c_CXCL11,0.8545454545454544,1
225,c_CSF1,c_CXCL11,0.8181818181818182,1
226,c_MCP3,c_CXCL11,0.8985678841491289,1
227,CITRULLINE-3TMS_1(Ornthine)-1,c_CXCL11,0.8303030303030302,0
228,THREONINE-N-O-O-TMS-1M/z293,c_CXCL11,0.8303030303030302,0
229,LEUCINE-N-O-TMS-1M/z158,c_CXCL11,0.8424242424242423,0
230,ORNITHINE-N-N-O-TMS_1-1M/z144,c_CXCL11,0.8545454545454544,0
231,ORNITHINE-N-N-O-TMS_1-1M/z144,c_RANKL,0.8303030303030302,1
232,c_IL15,c_MCP3,0.8247129895615292,1
233,c_CX3CL1,c_MCP3,0.8087036072568515,1
234,c_MCP2,c_MCP3,0.8062492659146293,1
235,c_CSF1,c_MCP3,0.8062492659146293,1
236,c_CXCL11,c_MCP3,0.8985678841491289,1
237,MPHOSPH9,c_MCP4,0.8181818181818182,0
238,EI24,c_MCP4,0.8424242424242423,0
239,SNX9,c_MCP4,0.8181818181818182,0
240,c_MCP2,c_MCP4,0.8545454545454544,1
241,c_OSM,c_MCP4,0.8545454545454544,1
242,c_CXCL10,c_MCP4,0.9151515151515152,1
243,p_CCL20,p_DPP10,0.9393939393939393,1
244,p_S100P,p_DPP10,0.8424242424242423,1
245,p_LAMP3,p_DPP10,0.9999999999999999,1
246,p_FGF-19,p_DPP10,0.8545454545454544,1
247,p_CLEC6A,p_DPP10,0.8909090909090909,1
248,p_SUMF2,p_DPP10,0.8909090909090909,1
249,p_NADK,p_DPP10,0.9636363636363635,1
250,p_TRAF2,p_DPP10,0.8424242424242423,1
251,p_CLEC4C,p_DPP10,0.9636363636363635,1
252,p_LRP11,p_DPP10,0.9030303030303028,1
253,p_AXIN1,p_DPP10,0.8666666666666665,1
254,p_CTSO,p_DPP10,0.8909090909090909,1
255,p_ALDH1A1,p_DPP10,0.8909090909090909,1
256,p_APEX1,p_DPP10,0.8424242424242423,1
257,p_TYMP,p_DPP10,0.8909090909090909,1
258,p_TPSAB1,p_DPP10,0.9999999999999999,1
259,p_AHCY,p_DPP10,0.9151515151515152,1
260,p_CD244,p_DPP10,0.9151515151515152,1
261,p_CD28,p_DPP10,0.9757575757575757,1
262,p_CLUL1,p_DPP10,0.9151515151515152,1
263,p_DAPP1,p_DPP10,0.8666666666666665,1
264,p_MMP-10,p_DPP10,0.9393939393939393,1
265,p_NCR1,p_DPP10,0.8545454545454544,1
266,p_MCP1,p_DPP10,0.8545454545454544,1
267,p_AREG,p_DPP10,0.9393939393939393,1
268,p_ITGA11,p_DPP10,0.9636363636363635,1
269,p_MMP-1,p_DPP10,0.9393939393939393,1
270,p_SERPINB6,p_DPP10,0.8666666666666665,1
271,p_CCL11,p_DPP10,0.9636363636363635,1
272,p_PAG1,p_DPP10,0.8424242424242423,1
273,p_TXNDC5,p_DPP10,0.9151515151515152,1
274,p_CLEC4D,p_DPP10,0.8424242424242423,1
275,p_LY75,p_DPP10,0.9272727272727272,1
276,p_FAM3C,p_DPP10,0.9636363636363635,1
277,p_NTF4,p_DPP10,0.9757575757575757,1
278,p_GRAP2,p_DPP10,0.8424242424242423,1
279,p_VEGFA,p_DPP10,0.9030303030303028,1
280,p_CNTNAP2,p_DPP10,0.9636363636363635,1
281,p_SH2D1A,p_DPP10,0.8424242424242423,1
282,p_TNFRSF9,p_DPP10,0.8666666666666665,1
283,p_Flt3L,p_DPP10,0.9393939393939393,1
284,p_TINAGL1,p_DPP10,0.9151515151515152,1
285,p_APLP1,p_DPP10,0.9757575757575757,1
286,p_FCRL1,p_DPP10,0.9515151515151514,1
287,p_PSIP1,p_DPP10,0.8666666666666665,1
288,p_DCTN1,p_DPP10,0.8424242424242423,1
289,p_PD-L1,p_DPP10,0.8303030303030302,1
290,p_CCL3,p_DPP10,0.8909090909090909,1
291,p_EGLN1,p_DPP10,0.8424242424242423,1
292,p_NFATC3,p_DPP10,0.8060606060606059,1
293,p_FGF-21,p_DPP10,0.9030303030303028,1
294,p_SNAP23,p_DPP10,0.8303030303030302,1
295,p_CXADR,p_DPP10,0.9272727272727272,1
296,p_TRIM21,p_DPP10,0.8909090909090909,1
297,p_KLK10,p_DPP10,0.9878787878787878,1
298,p_ADGRE2,p_DPP10,0.9151515151515152,1
299,p_MILR1,p_DPP10,0.9878787878787878,1
300,p_CD6,p_DPP10,0.9636363636363635,1
301,p_MCP-2,p_DPP10,0.8909090909090909,1
302,p_GLRX,p_DPP10,0.9030303030303028,1
303,p_OSM,p_DPP10,0.8060606060606059,1
304,p_BACH1,p_DPP10,0.8666666666666665,1
305,p_CLEC4A,p_DPP10,0.9030303030303028,1
306,p_IL10,p_DPP10,0.8060606060606059,1
307,p_NPTXR,p_DPP10,0.9757575757575757,1
308,p_MCP4,p_DPP10,0.8909090909090909,1
309,p_GALNT3,p_DPP10,0.9515151515151514,1
310,p_CX3CL1,p_DPP10,0.9151515151515152,1
311,p_DPP7,p_DPP10,0.8060606060606059,1
312,p_TNFSF14,p_DPP10,0.9515151515151514,1
313,p_GHRL,p_DPP10,0.9636363636363635,1
314,p_METRNL,p_DPP10,0.9878787878787878,1
315,p_TRIM5,p_DPP10,0.8424242424242423,1
316,TENM1,p_CCL20,0.8060606060606059,1
317,p_DPP10,p_CCL20,0.9393939393939393,1
318,p_S100P,p_CCL20,0.8545454545454544,1
319,p_LAMP3,p_CCL20,0.9393939393939393,1
320,p_FGF-19,p_CCL20,0.8424242424242423,1
321,p_CLEC6A,p_CCL20,0.8666666666666665,1
322,p_SUMF2,p_CCL20,0.8060606060606059,1
323,p_NADK,p_CCL20,0.8545454545454544,1
324,p_TRAF2,p_CCL20,0.9151515151515152,1
325,p_CD2AP,p_CCL20,0.8424242424242423,1
326,p_CLEC4C,p_CCL20,0.9151515151515152,1
327,p_LRP11,p_CCL20,0.9151515151515152,1
328,p_AXIN1,p_CCL20,0.8303030303030302,1
329,p_CTSO,p_CCL20,0.8666666666666665,1
330,p_ALDH1A1,p_CCL20,0.8060606060606059,1
331,p_APEX1,p_CCL20,0.8545454545454544,1
332,p_TYMP,p_CCL20,0.9272727272727272,1
333,p_TPSAB1,p_CCL20,0.9393939393939393,1
334,p_AHCY,p_CCL20,0.8424242424242423,1
335,p_CD244,p_CCL20,0.9636363636363635,1
336,p_CD28,p_CCL20,0.9636363636363635,1
337,p_CLUL1,p_CCL20,0.8424242424242423,1
338,p_DAPP1,p_CCL20,0.9515151515151514,1
339,p_MMP-10,p_CCL20,0.8787878787878788,1
340,p_NCR1,p_CCL20,0.9636363636363635,1
341,p_MCP1,p_CCL20,0.9636363636363635,1
342,p_AREG,p_CCL20,0.9999999999999999,1
343,p_ITGA11,p_CCL20,0.8545454545454544,1
344,p_MMP-1,p_CCL20,0.8181818181818182,1
345,p_SERPINB6,p_CCL20,0.8909090909090909,1
346,p_CCL11,p_CCL20,0.9757575757575757,1
347,p_PAG1,p_CCL20,0.8545454545454544,1
348,p_TXNDC5,p_CCL20,0.9636363636363635,1
349,p_CLEC4D,p_CCL20,0.8545454545454544,1
350,p_LY75,p_CCL20,0.8909090909090909,1
351,p_FAM3C,p_CCL20,0.9757575757575757,1
352,p_NTF4,p_CCL20,0.9636363636363635,1
353,p_GRAP2,p_CCL20,0.8545454545454544,1
354,p_VEGFA,p_CCL20,0.9757575757575757,1
355,p_CNTNAP2,p_CCL20,0.9151515151515152,1
356,p_SH2D1A,p_CCL20,0.8545454545454544,1
357,p_TNFRSF9,p_CCL20,0.9515151515151514,1
358,p_Flt3L,p_CCL20,0.9999999999999999,1
359,p_TINAGL1,p_CCL20,0.9030303030303028,1
360,p_APLP1,p_CCL20,0.9636363636363635,1
361,p_CLMP,p_CCL20,0.9030303030303028,1
362,p_FCRL1,p_CCL20,0.8666666666666665,1
363,p_PSIP1,p_CCL20,0.9515151515151514,1
364,p_DCTN1,p_CCL20,0.9151515151515152,1
365,p_PD-L1,p_CCL20,0.9272727272727272,1
366,p_CCL3,p_CCL20,0.8666666666666665,1
367,p_EGLN1,p_CCL20,0.8545454545454544,1
368,p_NFATC3,p_CCL20,0.8909090909090909,1
369,p_FGF-21,p_CCL20,0.9151515151515152,1
370,p_SNAP23,p_CCL20,0.8666666666666665,1
371,p_CXADR,p_CCL20,0.8909090909090909,1
372,p_TRIM21,p_CCL20,0.8666666666666665,1
373,p_KLK10,p_CCL20,0.9515151515151514,1
374,p_ADGRE2,p_CCL20,0.9030303030303028,1
375,p_MILR1,p_CCL20,0.8909090909090909,1
376,p_CD6,p_CCL20,0.9757575757575757,1
377,p_MCP-2,p_CCL20,0.9878787878787878,1
378,p_GLRX,p_CCL20,0.9151515151515152,1
379,p_CCL19,p_CCL20,0.8666666666666665,1
380,p_BACH1,p_CCL20,0.8909090909090909,1
381,p_CLEC4A,p_CCL20,0.9151515151515152,1
382,p_IL10,p_CCL20,0.8909090909090909,1
383,p_NPTXR,p_CCL20,0.9636363636363635,1
384,p_MCP4,p_CCL20,0.9878787878787878,1
385,p_GALNT3,p_CCL20,0.8666666666666665,1
386,p_CRKL,p_CCL20,0.8424242424242423,1
387,p_CX3CL1,p_CCL20,0.9030303030303028,1
388,p_TNFSF14,p_CCL20,0.9878787878787878,1
389,p_GHRL,p_CCL20,0.9757575757575757,1
390,p_METRNL,p_CCL20,0.9515151515151514,1
391,p_TRIM5,p_CCL20,0.9151515151515152,1
392,p_DPP10,p_S100P,0.8424242424242423,1
393,p_CCL20,p_S100P,0.8545454545454544,1
394,p_ENPP7,p_S100P,0.9636363636363635,1
395,p_LAMP3,p_S100P,0.8424242424242423,1
396,p_FGF-19,p_S100P,0.8424242424242423,1
397,p_CLEC6A,p_S100P,0.8666666666666665,1
398,p_SUMF2,p_S100P,0.9515151515151514,1
399,p_NADK,p_S100P,0.8787878787878788,1
400,p_TRAF2,p_S100P,0.9636363636363635,1
401,p_CD2AP,p_S100P,0.9636363636363635,1
402,p_LRP11,p_S100P,0.8424242424242423,1
403,p_AXIN1,p_S100P,0.8060606060606059,1
404,p_ALDH1A1,p_S100P,0.8303030303030302,1
405,p_APEX1,p_S100P,0.9999999999999999,1
406,p_TYMP,p_S100P,0.9515151515151514,1
407,p_TPSAB1,p_S100P,0.8424242424242423,1
408,p_AHCY,p_S100P,0.9151515151515152,1
409,p_CD244,p_S100P,0.9393939393939393,1
410,p_CD28,p_S100P,0.8424242424242423,1
411,p_CLUL1,p_S100P,0.8424242424242423,1
412,p_DAPP1,p_S100P,0.9515151515151514,1
413,p_MMP-10,p_S100P,0.9515151515151514,1
414,p_NCR1,p_S100P,0.8424242424242423,1
415,p_MCP1,p_S100P,0.8424242424242423,1
416,p_AREG,p_S100P,0.8545454545454544,1
417,p_ITGA11,p_S100P,0.8787878787878788,1
418,p_MMP-1,p_S100P,0.8666666666666665,1
419,p_SERPINB6,p_S100P,0.9878787878787878,1
420,p_CCL11,p_S100P,0.8545454545454544,1
421,p_PAG1,p_S100P,0.9999999999999999,1
422,p_TXNDC5,p_S100P,0.9393939393939393,1
423,p_CLEC4D,p_S100P,0.9757575757575757,1
424,p_FAM3C,p_S100P,0.8545454545454544,1
425,p_NTF4,p_S100P,0.8424242424242423,1
426,p_GRAP2,p_S100P,0.9999999999999999,1
427,p_VEGFA,p_S100P,0.8787878787878788,1
428,p_SH2D1A,p_S100P,0.9999999999999999,1
429,p_TNFRSF9,p_S100P,0.9515151515151514,1
430,p_Flt3L,p_S100P,0.8545454545454544,1
431,p_APLP1,p_S100P,0.8424242424242423,1
432,p_CLMP,p_S100P,0.9030303030303028,1
433,p_FCRL1,p_S100P,0.8666666666666665,1
434,p_PSIP1,p_S100P,0.9515151515151514,1
435,p_DCTN1,p_S100P,0.8181818181818182,1
436,p_PD-L1,p_S100P,0.8303030303030302,1
437,p_EGLN1,p_S100P,0.9999999999999999,1
438,p_NFATC3,p_S100P,0.8909090909090909,1
439,p_FGF-21,p_S100P,0.8424242424242423,1
440,p_SNAP23,p_S100P,0.9878787878787878,1
441,p_TRIM21,p_S100P,0.9878787878787878,1
442,p_KLK10,p_S100P,0.8303030303030302,1
443,p_MILR1,p_S100P,0.8666666666666665,1
444,p_CD6,p_S100P,0.9030303030303028,1
445,p_MCP-2,p_S100P,0.8666666666666665,1
446,p_GLRX,p_S100P,0.8424242424242423,1
447,p_CCL19,p_S100P,0.8909090909090909,1
448,p_OSM,p_S100P,0.8666666666666665,1
449,p_BACH1,p_S100P,0.9878787878787878,1
450,p_CLEC4A,p_S100P,0.8424242424242423,1
451,p_IL10,p_S100P,0.8909090909090909,1
452,p_HCLS1,p_S100P,0.9636363636363635,1
453,p_MCP4,p_S100P,0.8666666666666665,1
454,p_GALNT3,p_S100P,0.8909090909090909,1
455,p_CRKL,p_S100P,0.9636363636363635,1
456,p_DPP7,p_S100P,0.8909090909090909,1
457,p_TNFSF14,p_S100P,0.8181818181818182,1
458,p_GHRL,p_S100P,0.9030303030303028,1
459,p_METRNL,p_S100P,0.8787878787878788,1
460,p_TRIM5,p_S100P,0.9636363636363635,1
461,TEK,p_ENPP7,0.8909090909090909,1
462,p_S100P,p_ENPP7,0.9636363636363635,1
463,p_FGF-19,p_ENPP7,0.9030303030303028,1
464,p_CLEC6A,p_ENPP7,0.8909090909090909,1
465,p_SUMF2,p_ENPP7,0.9393939393939393,1
466,p_NADK,p_ENPP7,0.8424242424242423,1
467,p_TRAF2,p_ENPP7,0.9151515151515152,1
468,p_CD2AP,p_ENPP7,0.9636363636363635,1
469,p_LRP11,p_ENPP7,0.8181818181818182,1
470,p_AXIN1,p_ENPP7,0.8787878787878788,1
471,p_CTSO,p_ENPP7,0.8181818181818182,1
472,p_ALDH1A1,p_ENPP7,0.8666666666666665,1
473,p_APEX1,p_ENPP7,0.9636363636363635,1
474,p_TYMP,p_ENPP7,0.8787878787878788,1
475,p_AHCY,p_ENPP7,0.8787878787878788,1
476,p_CD244,p_ENPP7,0.8545454545454544,1
477,p_CLUL1,p_ENPP7,0.8424242424242423,1
478,p_DAPP1,p_ENPP7,0.8909090909090909,1
479,p_MMP-10,p_ENPP7,0.8909090909090909,1
480,p_NCR1,p_ENPP7,0.8424242424242423,1
481,p_MCP1,p_ENPP7,0.8424242424242423,1
482,p_ITGA11,p_ENPP7,0.8424242424242423,1
483,p_MMP-1,p_ENPP7,0.8666666666666665,1
484,p_SERPINB6,p_ENPP7,0.9393939393939393,1
485,p_PAG1,p_ENPP7,0.9636363636363635,1
486,p_TXNDC5,p_ENPP7,0.8545454545454544,1
487,p_CLEC4D,p_ENPP7,0.9636363636363635,1
488,p_LY75,p_ENPP7,0.8060606060606059,1
489,p_GRAP2,p_ENPP7,0.9636363636363635,1
490,p_VEGFA,p_ENPP7,0.8424242424242423,1
491,p_SH2D1A,p_ENPP7,0.9636363636363635,1
492,p_TNFRSF9,p_ENPP7,0.8909090909090909,1
493,p_CLMP,p_ENPP7,0.9151515151515152,1
494,p_FCRL1,p_ENPP7,0.8303030303030302,1
495,p_PSIP1,p_ENPP7,0.8909090909090909,1
496,p_DCTN1,p_ENPP7,0.8424242424242423,1
497,p_PD-L1,p_ENPP7,0.8666666666666665,1
498,p_CCL3,p_ENPP7,0.8181818181818182,1
499,p_EGLN1,p_ENPP7,0.9636363636363635,1
500,p_NFATC3,p_ENPP7,0.9272727272727272,1
501,p_FGF-21,p_ENPP7,0.8545454545454544,1
502,p_SNAP23,p_ENPP7,0.9515151515151514,1
503,p_CXADR,p_ENPP7,0.8060606060606059,1
504,p_TRIM21,p_ENPP7,0.9272727272727272,1
505,p_MILR1,p_ENPP7,0.8181818181818182,1
506,p_CD6,p_ENPP7,0.8181818181818182,1
507,p_MCP-2,p_ENPP7,0.8303030303030302,1
508,p_GLRX,p_ENPP7,0.8181818181818182,1
