id,source,target,Weight,group
162,p_4E-BP1,PTCH2,0.8666666666666665,0
163,p_CSF-1,PTCH2,0.8060606060606059,0
164,BETA-ALANINE--N-N-O-TMS-1-M/z304,PTCH2,0.8206724839680872,1
165,OR2H2,SENP5,0.8545454545454544,0
166,creatinine,CDC26,0.8303030303030302,1
167,c_CXCL10,CDC26,0.8424242424242423,0
168,GAMMA-TOCOPHEROL-TMS-1,hemoglobin,0.8181818181818182,0
169,CREATININE-3TMS-1-M/z329,monocytes,0.8060606060606059,1
170,ACONITIC-ACID--trans-3TMS-1,monocytes,0.8545454545454544,1
171,c_TRAIL,leukocytes,0.8787878787878788,1
172,LEMD2,neutrophils,0.8666666666666665,1
173,ALANINE-N-O-TMS-1-M/z192,neutrophils,0.8060606060606059,1
174,CDC26,creatinine,0.8303030303030302,1
175,p_TNFSF14,platelets,0.8181818181818182,1
176,p_IL18,platelets,0.8181818181818182,1
177,p_CCL4,platelets,0.8545454545454544,1
178,p_IL-18R1,platelets,0.8424242424242423,1
179,p_CST5,platelets,0.8060606060606059,1
180,p_HGF,platelets,0.8181818181818182,1
181,LYSINE-N-N-O-TMS_3-1,platelets,0.8060606060606059,1
182,HABP4,alt,0.8303030303030302,0
183,STRADA,alt,0.8060606060606059,0
184,SLC35F3,alt,0.8303030303030302,0
185,p_MCP4,c_CX3CL1,0.8267515394048879,1
186,SUCROSE-8TMS-1-M/z362,c_CX3CL1,0.8997002046464956,0
187,ERYTHRITOL-4TMS-1-M/z277,c_CX3CL1,0.8206724839680872,0
188,ISOERYTHRITOL-4TMS-1-M/z277,c_CX3CL1,0.8206724839680872,0
189,c_CXCL10,c_OSM,0.8985678841491289,1
190,hsa-miR-676-5p,c_OSM,0.8000946913656627,0
191,ADENOSINE-5-MONOPHOSPHATE-5TMS-1-M/z230,c_OSM,0.8554858623063625,0
192,ACETAMINOPHEN-2TMS-1-M/z297,c_OSM,0.8087036072568515,0
193,CDC26,c_CXCL10,0.8424242424242423,0
194,c_OSM,c_CXCL10,0.8985678841491289,1
195,ACETAMINOPHEN-2TMS-1-M/z297,c_CXCL10,0.9300954818304988,0
196,leukocytes,c_TRAIL,0.8787878787878788,1
197,p_CXCL5,c_TRAIL,0.8060606060606059,1
198,hsa-miR-4517,hsa-miR-640,0.8303030303030302,1
199,hsa-miR-1199-3p,hsa-miR-640,0.9030303030303028,1
200,hsa-miR-629-3p,hsa-miR-640,0.9151515151515152,1
201,hsa-miR-6784-5p,hsa-miR-640,0.9272727272727272,1
202,hsa-miR-642a-5p,hsa-miR-640,0.9151515151515152,1
203,hsa-let-7f-2-3p,hsa-miR-640,0.9636363636363635,1
204,hsa-miR-4524b-5p,hsa-miR-640,0.9272727272727272,1
205,hsa-miR-187-5p,hsa-miR-640,0.8787878787878788,1
206,hsa-miR-1227-5p,hsa-miR-640,0.9636363636363635,1
207,hsa-miR-215-3p,hsa-miR-640,0.9636363636363635,1
208,hsa-miR-1268a,hsa-miR-640,0.9272727272727272,1
209,hsa-miR-376c-3p,hsa-miR-640,0.8909090909090909,1
210,hsa-miR-6751-5p,hsa-miR-640,0.9151515151515152,1
211,hsa-miR-1470,hsa-miR-640,0.9151515151515152,1
