id,source,target,Weight,group
0,CYBB,PDCD1,0.8464285714285712,0
1,ACAA2,ZNF37BP,0.825,1
2,ACBD5,DDX42,0.8999999999999999,1
3,ZNF37BP,ACAA2,0.825,1
4,DDX42,ACBD5,0.8999999999999999,1
5,PDCD1,CYBB,0.8464285714285712,0
6,hematocrit,hemoglobin,0.8214285714285712,1
7,neutrophils,leukocytes,0.9357142857142854,1
8,hemoglobin,hematocrit,0.8214285714285712,1
9,leukocytes,neutrophils,0.9357142857142854,1
