id,source,target,Weight,group
100,p_CCL11,p_RANKL,0.9642857142857141,1
101,p_CCL23,p_RANKL,0.8999999999999999,1
102,p_MCP4,p_RANKL,0.9964285714285712,1
103,p_MCP1,p_RANKL,0.9464285714285712,1
104,p_CST5,p_RANKL,0.9392857142857142,1
105,p_CASP-8,p_RANKL,0.9607142857142855,1
106,p_LAPTGF-beta1,p_RANKL,0.9571428571428571,1
107,p_CD244,p_RANKL,0.9857142857142854,1
108,p_VEGFA,p_4E-BP1,0.9392857142857142,1
109,p_RANKL,p_4E-BP1,0.9428571428571427,1
110,p_IL8,p_4E-BP1,0.932142857142857,1
111,p_CXCL10,p_4E-BP1,0.9214285714285713,1
112,p_MCP3,p_4E-BP1,0.9035714285714285,1
113,p_IL7,p_4E-BP1,0.9928571428571428,1
114,p_IL6,p_4E-BP1,0.9749999999999999,1
115,p_TWEAK,p_4E-BP1,0.9357142857142854,1
116,p_OSM,p_4E-BP1,0.9749999999999999,1
117,p_ST1A1,p_4E-BP1,0.914285714285714,1
118,p_MCP-2,p_4E-BP1,0.914285714285714,1
119,p_FGF23,p_4E-BP1,0.9392857142857142,1
120,p_CSF-1,p_4E-BP1,0.9642857142857141,1
121,p_SCF,p_4E-BP1,0.9464285714285712,1
122,p_CCL4,p_4E-BP1,0.9749999999999999,1
123,p_DNER,p_4E-BP1,0.9749999999999999,1
124,p_CCL19,p_4E-BP1,0.9571428571428571,1
125,p_CX3CL1,p_4E-BP1,0.9428571428571427,1
126,p_TNFRSF9,p_4E-BP1,0.9357142857142854,1
127,p_CD8a,p_4E-BP1,0.9857142857142854,1
128,p_IL-18R1,p_4E-BP1,0.9428571428571427,1
129,p_CD40,p_4E-BP1,0.907142857142857,1
130,p_CXCL5,p_4E-BP1,0.9357142857142854,1
131,p_CCL25,p_4E-BP1,0.9357142857142854,1
132,p_TNFB,p_4E-BP1,0.9571428571428571,1
133,p_MMP-10,p_4E-BP1,0.9285714285714284,1
134,p_LIF-R,p_4E-BP1,0.9642857142857141,1
135,p_CXCL1,p_4E-BP1,0.9035714285714285,1
136,p_CXCL6,p_4E-BP1,0.9107142857142855,1
137,p_CCL20,p_4E-BP1,0.9357142857142854,1
138,p_CDCP1,p_4E-BP1,0.9928571428571428,1
139,p_CXCL9,p_4E-BP1,0.9464285714285712,1
140,p_HGF,p_4E-BP1,0.9785714285714284,1
141,p_MMP-1,p_4E-BP1,0.9535714285714283,1
142,p_FGF-19,p_4E-BP1,0.9392857142857142,1
143,p_PD-L1,p_4E-BP1,0.9107142857142855,1
144,p_STAMPB,p_4E-BP1,0.8892857142857141,1
145,p_CCL3,p_4E-BP1,0.9749999999999999,1
146,p_uPA,p_4E-BP1,0.9892857142857142,1
147,p_IL-10RB,p_4E-BP1,0.9535714285714283,1
148,p_TRAIL,p_4E-BP1,0.9428571428571427,1
149,p_FGF-21,p_4E-BP1,0.907142857142857,1
150,p_CCL11,p_4E-BP1,0.982142857142857,1
151,p_CCL23,p_4E-BP1,0.9678571428571429,1
152,p_MCP4,p_4E-BP1,0.9392857142857142,1
153,p_MCP1,p_4E-BP1,0.9428571428571427,1
154,p_CST5,p_4E-BP1,0.932142857142857,1
155,p_CASP-8,p_4E-BP1,0.8999999999999999,1
156,p_LAPTGF-beta1,p_4E-BP1,0.914285714285714,1
157,p_CD244,p_4E-BP1,0.9428571428571427,1
158,p_VEGFA,p_IL8,0.9571428571428571,1
159,p_RANKL,p_IL8,0.9178571428571428,1
160,p_4E-BP1,p_IL8,0.932142857142857,1
161,p_CXCL10,p_IL8,0.9571428571428571,1
162,p_MCP3,p_IL8,0.9571428571428571,1
163,p_IL7,p_IL8,0.9214285714285713,1
164,p_IL6,p_IL8,0.9285714285714284,1
165,p_TWEAK,p_IL8,0.9107142857142855,1
166,p_OSM,p_IL8,0.8999999999999999,1
167,p_ST1A1,p_IL8,0.932142857142857,1
168,p_MCP-2,p_IL8,0.9678571428571429,1
169,p_FGF23,p_IL8,0.8892857142857141,1
170,p_CSF-1,p_IL8,0.8821428571428571,1
171,p_SCF,p_IL8,0.8999999999999999,1
172,p_CCL4,p_IL8,0.8964285714285712,1
173,p_DNER,p_IL8,0.9357142857142854,1
174,p_CCL19,p_IL8,0.9214285714285713,1
175,p_CX3CL1,p_IL8,0.8964285714285712,1
176,p_TNFRSF9,p_IL8,0.8892857142857141,1
177,p_CD8a,p_IL8,0.9178571428571428,1
178,p_IL-18R1,p_IL8,0.9464285714285712,1
179,p_CD40,p_IL8,0.9428571428571427,1
180,p_CXCL5,p_IL8,0.9749999999999999,1
181,p_CCL25,p_IL8,0.932142857142857,1
182,p_TNFB,p_IL8,0.9714285714285713,1
183,p_MMP-10,p_IL8,0.8964285714285712,1
184,p_LIF-R,p_IL8,0.95,1
185,p_CXCL1,p_IL8,0.914285714285714,1
186,p_CXCL6,p_IL8,0.9249999999999998,1
187,p_CCL20,p_IL8,0.9178571428571428,1
188,p_CDCP1,p_IL8,0.9464285714285712,1
189,p_CXCL9,p_IL8,0.9107142857142855,1
190,p_HGF,p_IL8,0.9428571428571427,1
191,p_MMP-1,p_IL8,0.9678571428571429,1
192,p_FGF-19,p_IL8,0.8892857142857141,1
193,p_PD-L1,p_IL8,0.9035714285714285,1
194,p_STAMPB,p_IL8,0.9428571428571427,1
195,p_CCL3,p_IL8,0.8964285714285712,1
196,p_uPA,p_IL8,0.914285714285714,1
197,p_IL-10RB,p_IL8,0.9178571428571428,1
198,p_TRAIL,p_IL8,0.9678571428571429,1
199,p_FGF-21,p_IL8,0.9392857142857142,1
200,p_CCL11,p_IL8,0.9035714285714285,1
201,p_CCL23,p_IL8,0.914285714285714,1
202,p_MCP4,p_IL8,0.914285714285714,1
203,p_MCP1,p_IL8,0.9249999999999998,1
204,p_CST5,p_IL8,0.914285714285714,1
205,p_CASP-8,p_IL8,0.9357142857142854,1
206,p_LAPTGF-beta1,p_IL8,0.9035714285714285,1
207,p_CD244,p_IL8,0.9464285714285712,1
208,p_VEGFA,p_CXCL10,0.9392857142857142,1
209,p_RANKL,p_CXCL10,0.9178571428571428,1
210,p_4E-BP1,p_CXCL10,0.9214285714285713,1
211,p_IL8,p_CXCL10,0.9571428571428571,1
212,p_MCP3,p_CXCL10,0.9214285714285713,1
213,p_IL7,p_CXCL10,0.9428571428571427,1
214,p_IL6,p_CXCL10,0.9178571428571428,1
215,p_TWEAK,p_CXCL10,0.8999999999999999,1
216,p_OSM,p_CXCL10,0.8857142857142855,1
217,p_ST1A1,p_CXCL10,0.8964285714285712,1
218,p_MCP-2,p_CXCL10,0.95,1
219,p_FGF23,p_CXCL10,0.907142857142857,1
220,p_CSF-1,p_CXCL10,0.8999999999999999,1
221,p_SCF,p_CXCL10,0.9107142857142855,1
222,p_CCL4,p_CXCL10,0.9178571428571428,1
223,p_DNER,p_CXCL10,0.9535714285714283,1
224,p_CCL19,p_CXCL10,0.8821428571428571,1
225,p_CX3CL1,p_CXCL10,0.9214285714285713,1
226,p_TNFRSF9,p_CXCL10,0.8928571428571428,1
227,p_CD8a,p_CXCL10,0.914285714285714,1
228,p_IL-18R1,p_CXCL10,0.907142857142857,1
229,p_CD40,p_CXCL10,0.9428571428571427,1
230,p_CXCL5,p_CXCL10,0.9749999999999999,1
231,p_CCL25,p_CXCL10,0.9107142857142855,1
232,p_TNFB,p_CXCL10,0.9107142857142855,1
233,p_MMP-10,p_CXCL10,0.9107142857142855,1
234,p_LIF-R,p_CXCL10,0.914285714285714,1
235,p_CXCL1,p_CXCL10,0.9642857142857141,1
236,p_CXCL6,p_CXCL10,0.9607142857142855,1
237,p_CCL20,p_CXCL10,0.9357142857142854,1
238,p_CDCP1,p_CXCL10,0.9392857142857142,1
239,p_CXCL9,p_CXCL10,0.9392857142857142,1
240,p_HGF,p_CXCL10,0.9428571428571427,1
241,p_MMP-1,p_CXCL10,0.9035714285714285,1
242,p_FGF-19,p_CXCL10,0.907142857142857,1
243,p_PD-L1,p_CXCL10,0.9464285714285712,1
244,p_STAMPB,p_CXCL10,0.914285714285714,1
245,p_CCL3,p_CXCL10,0.9178571428571428,1
246,p_uPA,p_CXCL10,0.9178571428571428,1
247,p_IL-10RB,p_CXCL10,0.9607142857142855,1
248,p_TRAIL,p_CXCL10,0.9464285714285712,1
249,p_FGF-21,p_CXCL10,0.9642857142857141,1
250,p_CCL11,p_CXCL10,0.9392857142857142,1
251,p_CCL23,p_CXCL10,0.9392857142857142,1
252,p_MCP4,p_CXCL10,0.9285714285714284,1
253,p_MCP1,p_CXCL10,0.8785714285714284,1
254,p_CST5,p_CXCL10,0.9357142857142854,1
255,p_CASP-8,p_CXCL10,0.9357142857142854,1
256,p_LAPTGF-beta1,p_CXCL10,0.8999999999999999,1
257,p_CD244,p_CXCL10,0.907142857142857,1
258,p_VEGFA,p_MCP3,0.9785714285714284,1
259,p_RANKL,p_MCP3,0.9678571428571429,1
260,p_4E-BP1,p_MCP3,0.9035714285714285,1
261,p_IL8,p_MCP3,0.9571428571428571,1
262,p_CXCL10,p_MCP3,0.9214285714285713,1
263,p_IL7,p_MCP3,0.8857142857142855,1
264,p_IL6,p_MCP3,0.8928571428571428,1
265,p_TWEAK,p_MCP3,0.9464285714285712,1
266,p_OSM,p_MCP3,0.9214285714285713,1
267,p_ST1A1,p_MCP3,0.982142857142857,1
268,p_MCP-2,p_MCP3,0.9749999999999999,1
269,p_FGF23,p_MCP3,0.9535714285714283,1
270,p_CSF-1,p_MCP3,0.9178571428571428,1
271,p_SCF,p_MCP3,0.9571428571428571,1
272,p_CCL4,p_MCP3,0.9178571428571428,1
273,p_DNER,p_MCP3,0.9285714285714284,1
274,p_CCL19,p_MCP3,0.9428571428571427,1
275,p_CX3CL1,p_MCP3,0.9464285714285712,1
276,p_TNFRSF9,p_MCP3,0.9535714285714283,1
277,p_CD8a,p_MCP3,0.8892857142857141,1
278,p_IL-18R1,p_MCP3,0.9749999999999999,1
279,p_CD40,p_MCP3,0.9357142857142854,1
280,p_CXCL5,p_MCP3,0.9392857142857142,1
281,p_CCL25,p_MCP3,0.982142857142857,1
282,p_TNFB,p_MCP3,0.9357142857142854,1
283,p_MMP-10,p_MCP3,0.9607142857142855,1
284,p_LIF-R,p_MCP3,0.9642857142857141,1
285,p_CXCL1,p_MCP3,0.914285714285714,1
286,p_CXCL6,p_MCP3,0.9107142857142855,1
287,p_CCL20,p_MCP3,0.8964285714285712,1
288,p_CDCP1,p_MCP3,0.9035714285714285,1
289,p_CXCL9,p_MCP3,0.8964285714285712,1
290,p_HGF,p_MCP3,0.9357142857142854,1
