	Score	Rank
hsa-miR-1208	11.999999999999998	1
hsa-miR-3617-3p	8.266000700442792	2
hsa-miR-1537-5p	6.632408793450601	3
hsa_piR_019752_DQ597110	5.216737385720879	4
hsa-miR-1207-3p	5.000905509639116	5
hsa-miR-8082	4.7055432907918195	6
hsa-miR-1227-3p	4.194751917186996	7
hsa-miR-6086	3.1692964622116917	8
hsa-miR-5001-5p	2.352651008375574	9
hsa-miR-6830-3p	2.0983593182237508	10
hsa_piR_002811_DQ573780	1.9664434543950464	11
