	Score	Rank
c_CSF1	0.19404539786523808	1
c_CXCL11	0.12069930282063396	2
c_MCP2	0.0968219584055846	3
c_MCP3	0.09041378612454856	4
c_RANKL	0.08826517756408851	5
c_IL15	0.08632593391494263	6
c_OSM	0.07337401268760485	7
c_MCP4	0.06995003771058955	8
c_TRAIL	0.0641180003715929	9
c_CX3CL1	0.058149829666963616	10
c_CXCL10	0.05783656286821296	11
