 Score Rank
creatinine 0.17216749103487333 1
mch 0.13857582190888804 2
platelets 0.1133102297515759 3
hemoglobin 0.10051848078924663 4
hematocrit 0.09827953538474982 5
mcv 0.08676301099812593 6
lymphocytes 0.07830724698603726 7
monocytes 0.07795876503027248 8
alt 0.07401768489389235 9
leukocytes 0.06010173322233833 10
