	Score	Rank
mch	0.14366654105071835	1
platelets	0.1169237360254752	2
creatinine	0.08950113293283274	3
monocytes	0.0850182853426391	4
hematocrit	0.07680669372507194	5
alt	0.0755553912734415	6
hemoglobin	0.07283570528222776	7
mcv	0.06877273037969271	8
leukocytes	0.06536431340662907	9
lymphocytes	0.06175544904248441	10
basophils	0.05990316092390161	11
ast	0.04626698361355775	12
neutrophils	0.0376298770013279	13
