 Score Rank
mch 0.13247375764416605 1
monocytes 0.13075390488366306 2
hemoglobin 0.11957285510477574 3
hematocrit 0.11580065261964452 4
lymphocytes 0.09374808082617496 5
platelets 0.09214574267326538 6
alt 0.06745499633782605 7
mcv 0.0644272594455986 8
creatinine 0.06277762587245128 9
neutrophils 0.06261387079132272 10
leukocytes 0.05823125380111169 11
