	Score	Rank
c_IL15	0.17780360215194038	1
c_CX3CL1	0.16712829961415426	2
c_TRAIL	0.11095058595326411	3
c_MCP2	0.10050456238573038	4
c_CSF1	0.0946668900113666	5
c_OSM	0.08597217085648409	6
c_CXCL10	0.06359159857720074	7
c_CXCL11	0.05860055897437274	8
c_RANKL	0.05121030941310442	9
c_MCP3	0.04609681564134898	10
c_MCP4	0.043474606421033436	11
