	Score	Rank
eosinophils	11.0	1
mch	10.102711565032912	2
monocytes	7.591111587968578	3
platelets	4.839465915801197	4
neutrophils	4.566585827478454	5
leukocytes	4.38828407301044	6
lymphocytes	3.7731000446573084	7
hematocrit	2.7208552127896004	8
basophils	1.2914670355305222	9
mcv	1.0399335178276414	10
