	Score	Rank
mch	0.12273320810714175	1
creatinine	0.10620874670700597	2
monocytes	0.09094790698863524	3
crp	0.08296167508877632	4
neutrophils	0.082357750502768	5
basophils	0.07706630557077405	6
alt	0.07351487258227049	7
platelets	0.060803421209187164	8
hemoglobin	0.0594103493035088	9
lymphocytes	0.05086594105184162	10
mcv	0.050800958761021336	11
hematocrit	0.05050582025198104	12
leukocytes	0.04786679264355002	13
ast	0.043956251231538054	14
