	Score	Rank
lymphocytes	0.13960529324231802	1
monocytes	0.12784697502783487	2
hemoglobin	0.11158400057608789	3
mcv	0.09948947973001196	4
hematocrit	0.09580438128006395	5
mch	0.0952775580268051	6
eosinophils	0.07677239037481862	7
basophils	0.07309934110602333	8
neutrophils	0.07023603484706575	9
leukocytes	0.0594322086245399	10
platelets	0.050852337164430654	11
