 Score Rank
PCNT 0.15338384426664148 1
FOXD2-AS1 0.09280786132108972 2
PIAS4 0.08378837193065296 3
ZBTB5 0.08212842740666684 4
LPXN 0.08085192197828846 5
ZMYND15 0.07299627933453347 6
YWHAE 0.06685615994621576 7
VAV1.1 0.06483320372370033 8
VAV1 0.061457304626974824 9
TSG101 0.05930084776753363 10
NIPBL 0.05809203497250413 11
HERC6 0.033635468700109236 12
CAPRIN2 0.032922522779927625 13
TRPM4 0.030248863890189034 14
CAPRIN2.1 0.026696887354972512 15
