	Score	Rank
p_4E-BP1	15.0	1
p_VEGFA	10.009633252818057	2
p_MCP3	9.280961973038623	3
p_IL8	7.811389692837895	4
p_IL7	6.260953237756432	5
p_RANKL	5.215613919631245	6
p_IL6	3.818993230138816	7
p_TNFRSF9	3.17801785122988	8
p_STAMPB	2.7407967919160496	9
p_PD-L1	2.161487278295154	10
p_MMP-10	2.1531229373774377	11
p_DNER	1.4801809557324757	12
p_CCL19	1.0984281418747959	13
p_IL18	0.8775133218596263	14
