	Score	Rank
alt	0.10919635830522535	1
mcv	0.10141026122181473	2
leukocytes	0.0986939457359751	3
neutrophils	0.0882883079278278	4
lymphocytes	0.08657723255841081	5
creatinine	0.0812055945653907	6
hemoglobin	0.08118745594388273	7
platelets	0.07926379458847982	8
monocytes	0.06277143688687886	9
ast	0.060082285686704	10
mch	0.05810246471085284	11
hematocrit	0.049324238556887195	12
basophils	0.04389662331167012	13
