	Score	Rank
alt	15.0	1
monocytes	12.985173463252687	2
lymphocytes	11.385426021033005	3
leukocytes	11.353851310607057	4
ast	10.838121661754517	5
hematocrit	10.692227787698618	6
hemoglobin	10.314604848162976	7
eosinophils	8.719644992126007	8
neutrophils	8.525566140660908	9
mch	7.855694049057137	10
creatinine	4.634562708955945	11
platelets	4.3585617802533045	12
mcv	4.301986254857574	13
crp	2.5529757007549625	14
