	Score	Rank
eosinophils	0.12250351766012081	1
mch	0.11802858324378168	2
monocytes	0.105502794724225	3
platelets	0.0917798563243736	4
neutrophils	0.09041895558032925	5
leukocytes	0.0895297335348096	6
lymphocytes	0.08646170315173601	7
hematocrit	0.08121397407261054	8
basophils	0.07408536514435714	9
mcv	0.07283092348282748	10
hemoglobin	0.0676445930808289	11
