	Score	Rank
mch	14.0	1
creatinine	11.063323225759879	2
monocytes	8.351213434636993	3
crp	6.931924710720185	4
neutrophils	6.8245970791455415	5
basophils	5.884217658740981	6
alt	5.25306784271594	7
platelets	2.9940275563009306	8
hemoglobin	2.7464550750448433	9
lymphocytes	1.2279689559093374	10
mcv	1.2164205017983145	11
hematocrit	1.1639693880406596	12
leukocytes	0.6949694674626641	13
