	Score	Rank
APOBEC3G	0.04403529763375332	1
ADIPOR1	0.03564860382964376	2
ACHE	0.03563886881343835	3
ARL14EP	0.03500097192252765	4
ARL2BP	0.03415541250517227	5
A4GALT	0.02941317004503924	6
ACVR2B	0.029250457501672336	7
ANKHD1	0.025347940398095202	8
ALKBH4	0.025268234632662583	9
AHR	0.0231313371731354	10
ABCC13	0.02308248052389515	11
AGBL5	0.021532343756042856	12
ADD1	0.020338762948846987	13
ARSB	0.02008049623766634	14
ANKZF1	0.019612799847689964	15
ACTL7A	0.018584889103271458	16
ANK1	0.018210201670355506	17
ADORA3	0.017944709838092193	18
ANGPT1	0.0174916300927101	19
AJUBA	0.01725642939947753	20
AMACR	0.01701474674863545	21
AP1M2	0.01605607381841626	22
ADNP2	0.015958969869999284	23
ASAH1	0.0159183078250033	24
ACAA2	0.015215518148255846	25
ARIH2	0.015197016606825937	26
ADAL	0.015139256866714298	27
AP2A1	0.01510321653654987	28
AGAP6	0.014464391754472136	29
ACTR1A	0.014318091630591634	30
ABCG2	0.014298756251167359	31
ALAD	0.014066580565979607	32
ABCB10	0.013532318376068378	33
ADAM1A	0.013412236274981374	34
MARCH8	0.013043567543567544	35
ADRB1	0.01300046685340803	36
AASS	0.012740278791255066	37
ARHGAP21	0.011901487342807989	38
APBB2	0.011373428299058554	39
ALKBH8	0.011271476765460723	40
AIMP2	0.010020308123249302	41
AIFM2	0.00993862433862434	42
APOL3	0.009808745421245423	43
AARS2	0.009356557023223692	44
ACTR3	0.009247872687131002	45
ADPRHL1	0.009224671330207664	46
SEP15	0.00874169877059454	47
AGRP	0.008694095732698677	48
ARRDC2	0.008427381410080374	49
ARSA	0.0075565311594723355	50
ADRBK2	0.007405333847439111	51
ARNTL2	0.0072908111300935925	52
ARID5B	0.007123015873015873	53
AEN	0.006981506797296272	54
ARMC2	0.006347817901677993	55
ADAM10	0.006179243924290364	56
ACO1	0.005351190476190477	57
ACTL6A	0.005155336221512693	58
ARHGAP10	0.0049652777777777785	59
ADAMTS5	0.004862022586812503	60
AQP10	0.004821428571428572	61
ARHGAP8	0.004797464440321584	62
AKT2	0.004721099525021095	63
ABCC3	0.004701515151515153	64
AQP1	0.004677976190476192	65
ACER3	0.0046601580608933565	66
AFF2	0.004629471019176903	67
AMBRA1	0.004472028963100392	68
ARL8A	0.0035323183760683765	69
ACER1	0.003461717659199903	70
AFAP1L2	0.0024625374625374635	71
AP4E1	0.0013379469434832761	72
AKAP10	0.0013119047619047624	73
ABCB6	0.0013019079685746354	74
AP3S2	0.0012658730158730163	75
AHCYL2	0.0011153846153846153	76
