	Score	Rank
hematocrit	15.0	1
lymphocytes	14.051142962384688	2
mch	13.229405677299631	3
monocytes	13.174170694163395	4
creatinine	12.87263834128323	5
ast	12.62391635708092	6
crp	10.53510083089761	7
eosinophils	10.045940743932908	8
hemoglobin	9.877976787110128	9
leukocytes	9.446083534701966	10
neutrophils	8.467936399725145	11
mcv	7.539953893688916	12
alt	6.716056478511377	13
platelets	5.505297417975651	14
