	Score	Rank
leukocytes	0.1266059127429403	1
alt	0.11356084747884282	2
mcv	0.09859189096567161	3
creatinine	0.09430086120477495	4
neutrophils	0.08575862993240335	5
basophils	0.07597465597276615	6
hematocrit	0.07462879138738823	7
lymphocytes	0.0700343544130293	8
hemoglobin	0.06615789488523839	9
platelets	0.053390784517047575	10
mch	0.05111846863047447	11
monocytes	0.05042678839543745	12
ast	0.039450119473985495	13
