	Score	Rank
alt	12.999999999999996	1
mcv	11.449928440072107	2
leukocytes	10.90915899714251	3
neutrophils	8.837584104545076	4
lymphocytes	8.496939846117133	5
creatinine	7.427543562714858	6
hemoglobin	7.423932490179466	7
platelets	7.040966194486139	8
monocytes	3.757635103755484	9
ast	3.2222735803783444	10
mch	2.8281269167111	11
hematocrit	1.0805403451451334	12
