	Score	Rank
alt	0.09313776834681221	1
monocytes	0.08525436735621547	2
lymphocytes	0.0789950441138986	3
leukocytes	0.07887150191365959	4
ast	0.0768536092809728	5
hematocrit	0.07628277110196459	6
hemoglobin	0.07480524785055195	7
eosinophils	0.0685646569710301	8
neutrophils	0.0678052856891907	9
mch	0.06518428074697488	10
creatinine	0.052580977418247354	11
platelets	0.051501070063913704	12
mcv	0.05127970730895006	13
crp	0.044436363088838714	14
basophils	0.034447348748779326	15
