	Score	Rank
alt	15.000000000000004	1
mcv	12.374733166056522	2
hemoglobin	10.281153840846319	3
lymphocytes	7.691824131440876	4
creatinine	7.567271192242009	5
hematocrit	7.531810094639563	6
mch	4.275765499389573	7
monocytes	3.1040529703209865	8
platelets	2.9723099803581436	9
eosinophils	1.4985037112809816	10
crp	1.2394788315772995	11
basophils	1.0627692513583644	12
leukocytes	0.7233653335318511	13
neutrophils	0.5253975992197144	14
