	Score	Rank
ast	14.999999999999998	1
hemoglobin	10.790481155862699	2
monocytes	9.152181460506178	3
mch	6.374585503280532	4
lymphocytes	3.9120455505209737	5
leukocytes	3.4548243396566414	6
neutrophils	3.0131650705480686	7
crp	2.7261548056313334	8
basophils	2.0246038052012985	9
creatinine	1.9755283247543443	10
mcv	1.6733988576911725	11
hematocrit	1.6541373325090074	12
eosinophils	1.0063570998673554	13
platelets	0.4880486001267076	14
