	Score	Rank
p_CCL4	16.999999999999996	1
p_CXCL5	14.937390219299141	2
p_CCL20	13.562742046754137	3
p_CX3CL1	13.235695501587367	4
p_CCL3	12.747678054892	5
p_Flt3L	10.446603027311149	6
p_ST1A1	9.72162302128145	7
p_PD-L1	9.66262179887655	8
p_HGF	7.898181457862434	9
p_MCP1	7.231939847452772	10
p_VEGFA	5.381803192268566	11
p_CCL11	4.73219103820225	12
p_AXIN1	2.939889160340093	13
p_IL8	2.5599364076855737	14
p_CCL19	2.0482786429417956	15
p_IL10	1.9622529424653126	16
