	Score	Rank
monocytes	0.1238540689541674	1
creatinine	0.12105835011425282	2
mcv	0.08319694967264017	3
eosinophils	0.08169410602366323	4
mch	0.07517222837261815	5
leukocytes	0.07449329714814928	6
hematocrit	0.07161207141417583	7
alt	0.0625480681537325	8
ast	0.059825755941684114	9
lymphocytes	0.058173328683329306	10
neutrophils	0.04763867997742654	11
platelets	0.047380562685887	12
hemoglobin	0.0415192469535442	13
basophils	0.032888041004031685	14
crp	0.0189452449006978	15
