	Score	Rank
monocytes	15.0	1
creatinine	14.60026448702404	2
mcv	9.186792248170864	3
eosinophils	8.971913710182823	4
mch	8.039407167970364	5
leukocytes	7.9423326991740835	6
hematocrit	7.5303712993630025	7
alt	6.234388333837106	8
ast	5.845148595910835	9
lymphocytes	5.6088823990589	10
neutrophils	4.102624636527861	11
platelets	4.065718690740883	12
hemoglobin	3.2276601501139144	13
basophils	1.9935591065572655	14
