	Score	Rank
SEPT10	15.0	1
AIFM3	14.930768057012214	2
ABHD14A	11.196732528096897	3
ANKRD12	8.665700459854245	4
ALG6	4.917002431000823	5
AGFG1	4.726753558552204	6
ARL2	4.650776006026569	7
ABCC2	4.584843353214761	8
ADAT1	4.215561853040508	9
ABCG1	4.194756695920827	10
ANAPC15	2.6265643527326206	11
ALG2	2.215413802513308	12
AKIRIN1	1.365887788863376	13
ARHGAP25	0.7326451641630485	14
