	Score	Rank
AASS	0.1666940859100106	1
CIC	0.08967082064323167	2
PPIH	0.08290134436763921	3
ZNF516	0.08079291619185193	4
IRF4	0.07547338966818631	5
PKMYT1	0.06777916452573601	6
EGR3	0.06377851232784913	7
PLA2G4C	0.062183561334807444	8
NELL2	0.05760094699642413	9
CLDN7	0.05615167152832178	10
TMEM184A	0.054328125958633205	11
GATAD2B	0.053896405317659865	12
NR2C2AP	0.05062575810225841	13
GPSM2	0.038123297127390286	14
