	Score	Rank
mch	0.1467293645779443	1
lymphocytes	0.1145333473065557	2
neutrophils	0.10404425262014656	3
mcv	0.09399540691885158	4
basophils	0.08367158397876209	5
ast	0.06764999571174686	6
monocytes	0.06608039900431735	7
leukocytes	0.06339365747147495	8
hemoglobin	0.05711666969123934	9
hematocrit	0.05417932241426004	10
creatinine	0.052437400491752786	11
alt	0.04889885938544419	12
platelets	0.047269740427504314	13
