	Score	Rank
mch	13.0	1
platelets	9.721356066367505	2
creatinine	6.359369498794028	3
monocytes	5.809776401020104	4
hematocrit	4.803042626571579	5
alt	4.649634067211218	6
hemoglobin	4.316203001619504	7
mcv	3.8180859191323253	8
leukocytes	3.4002170522921853	9
lymphocytes	2.957773514913188	10
basophils	2.7306846512880525	11
ast	1.0589015315182715	12
