	Score	Rank
CSF1	0.19404539786523808	1
CXCL11	0.12069930282063396	2
MCP2	0.0968219584055846	3
MCP3	0.09041378612454856	4
RANKL	0.08826517756408851	5
IL15	0.08632593391494263	6
OSM	0.07337401268760485	7
MCP4	0.06995003771058955	8
TRAIL	0.0641180003715929	9
CX3CL1	0.058149829666963616	10
CXCL10	0.05783656286821296	11
