	Score	Rank
alt	0.08788279838585232	1
hemoglobin	0.08739571417327813	2
platelets	0.07626087874835705	3
leukocytes	0.07309246654608029	4
ast	0.07250570560660154	5
monocytes	0.07132787819089108	6
crp	0.06926397053363482	7
lymphocytes	0.06649739631670651	8
mch	0.0657975003394543	9
mcv	0.05952429684038167	10
creatinine	0.055369186362087666	11
hematocrit	0.054302131687759436	12
eosinophils	0.05416065324467434	13
neutrophils	0.0533291531768518	14
basophils	0.05329026984738902	15
