 Score Rank
monocytes 0.13912882507391855 1
creatinine 0.12451656964185935 2
leukocytes 0.10542725039847158 3
mch 0.09800361275917048 4
mcv 0.09240522318036995 5
lymphocytes 0.08403092725346614 6
hematocrit 0.07821545846058603 7
hemoglobin 0.07702224992641055 8
neutrophils 0.07653933661055005 9
alt 0.0661525747462904 10
platelets 0.05855797194890691 11
