	Score	Rank
hematocrit	0.09258669744188074	1
lymphocytes	0.08772706406515925	2
mch	0.08351848281509865	3
monocytes	0.08323559323640499	4
creatinine	0.0816912755698569	5
ast	0.08041742966047558	6
crp	0.06971942432727397	7
eosinophils	0.06721415894910074	8
hemoglobin	0.06635392055880163	9
leukocytes	0.06414195101926133	10
neutrophils	0.05913230649322788	11
mcv	0.05437958339525616	12
alt	0.05015993889764683	13
platelets	0.04395895718122854	14
basophils	0.01576321638932675	15
