Probes	G103	G104	G108	G110	G111	G114	G119	G120	G124	G126	G130	G134	G301	G303	G305	G310	G313	G314	G315	G317	G318	G322	G323	G325	G328	G332	G337	G338	G355	G366
hsa-miR-1303	-0.548943161	-0.275974589	0.470424621	1.079204408	-0.259798971	-0.67060514	-0.024413659	0.147245495	-0.211365872	0.034768432	0.861481915	-1.740275961	-0.339907899	-0.435333804	0.194436174	-0.893304703	-1.129515404	-0.426263195	-0.665681178	-0.112268995	-0.329968567	1.014959576	-0.53989178	0.564637843	-0.025627722	-0.650833918	-0.595937325	0.932001584	0.252224538	0.559595201
hsa-miR-1304-3p	-1.044916447	4.445724248	0.010253011	-0.008021349	-0.846470057	-0.958231534	-0.350909887	0.687060932	0.643604898	-0.207659285	1.982662086	0.43422177	1.295178081	-0.478604866	-1.211409903	-1.216122252	-0.193625236	-0.568126552	-0.57976318	-0.471831465	-1.132955652	-0.472300821	0.339321527	0.461466131	-0.340151178	0.280082952	-1.567527402	0.072990975	-0.527635493	1.163923027
hsa-miR-1304-5p	-0.115120528	-2.237578215	0.277116351	-0.106405048	-0.459867689	-1.191842043	-0.611013521	0.370919982	0.18648074	-0.794369448	0.283672602	0.216655317	-0.685713096	-1.125723843	-0.180681053	-0.409486756	-0.106448568	0.3059848	-1.564674875	0.549769134	0.210647196	0.451052732	1.002129501	-0.121069631	-1.158304211	0.182916739	-0.190286558	0.597649023	-1.553837258	-0.134450339
hsa-miR-1305	-1.515570859	0.125177384	-0.394551891	0.535015289	-0.778360245	-0.95071306	-1.084783775	0.829505197	0.319570597	0.777769013	1.164443445	-0.510794114	-1.348678108	-0.32633488	-0.406982011	-0.63320758	-0.480147995	-0.069524336	-1.767780022	-0.31516731	-1.289863632	-0.067146577	1.030557676	0.194221011	-0.131337164	0.608212385	0.126297835	-0.80217291	-1.252122148	2.327172826
hsa-miR-1306-3p	-1.223142668	-0.386721654	-0.968493214	-0.189399682	-0.518451435	-0.072271876	-0.576612821	0.668458347	0.660320644	-0.898254522	0.645703872	0.424783285	-0.88924649	-0.547843567	-1.734971858	-0.428636436	2.174121542	-0.196157774	-0.475501149	-0.654224405	-0.257398377	-0.055876407	-2.23301035	0.515890279	-0.841830546	0.053272368	-0.57711345	0.387836038	-0.959596295	0.790714428
hsa-miR-1306-5p	0.273814961	-0.015465847	0.556126048	-0.333927726	0.157071298	-1.629185213	1.189963168	0.618001091	1.49763551	-0.399729645	1.491857079	-2.827738802	-1.341758694	-0.593075575	-0.25120808	-0.904922609	-0.764891666	0.134834163	-0.173816931	-0.258639269	-0.384228191	1.004849188	0.984576608	-0.155881657	0.035772822	0.446409944	-1.495376444	-0.76013769	-0.46714192	1.415524861
hsa-miR-1307-3p	0.657872788	0.477311402	0.226213457	-0.439425063	0.592540821	0.873032011	0.394727611	0.355289761	0.932476196	-0.066455592	0.269043718	-0.903634292	-0.505719963	-0.332073323	0.754746847	-0.082460795	-1.047188588	-0.588225395	-0.027775396	0.289367934	0.529498059	0.33880365	0.734703833	-1.079207609	0.34869322	0.567873457	-0.728101544	0.412181633	-0.314018411	0.87070585
hsa-miR-1307-5p	-0.810641405	0.835670767	-0.010851311	-0.204873778	-0.348569596	-0.336536483	0.086675126	0.857933605	0.5391018	-0.763830314	1.294411014	-0.848235209	-0.108812867	-0.694484776	-0.781502896	-0.032055842	-1.021312655	0.144875295	-0.43679543	0.107447351	-1.764164174	-0.273686978	0.052864715	-0.099853146	-0.008811271	0.22520762	-0.631211955	-0.871472708	-2.822188379	1.015756427
hsa-miR-130a-3p	-0.389881853	0.653126279	-0.83755344	-0.163393201	0.178431363	-0.249762019	-0.809125281	-1.473613048	0.176752168	1.988834575	0.773099104	-1.424614624	0.22264639	3.447229899	0.030562888	-0.744385278	2.321296372	3.505155191	-1.130913486	-1.481286884	-1.652938972	-0.648102545	0.092449309	-0.938436732	-0.169121825	-2.863647362	-0.33418942	0.465812599	-4.414984319	-0.012098492
hsa-miR-130a-5p	-0.450527648	-0.350742357	0.447653181	-0.129249333	-0.442469834	-1.040627523	-0.546940052	0.584618137	0.798353694	-0.341110437	0.155334556	0.8654451	-0.567318395	-0.640876295	0.056441519	-1.058443914	-0.439069656	0.225931548	-0.825375139	-0.144355935	-1.216307026	-0.556746789	-0.05257639	1.002312784	0.668364186	0.259908361	0.118787109	1.051000856	-0.310158562	0.798006919
hsa-miR-130b-3p	-1.458591242	0.354544077	0.443873477	0.071002432	0.823030297	-0.270364643	-0.898653255	-1.151506703	0.65551566	0.833076384	0.500318658	-0.197859155	0.911444702	0.052683141	-1.083308957	-0.786067792	-0.765990444	0.285703768	-0.739736984	-0.119216355	-0.567899125	-0.198901652	-1.052396672	-0.466990582	-0.177029254	-0.339017139	-1.08531454	0.949345668	-1.401132772	-0.995113659
hsa-miR-130b-5p	-1.115001204	-0.964391662	-0.497368877	-0.282937503	1.016033141	0.425153843	-2.744995187	-1.099695561	-0.890233439	0.665135921	1.032749334	-0.66627538	-0.703690837	0.189857827	-0.856409986	-0.848415601	-0.316437498	0.98726169	-0.737717816	-0.454842165	-3.255647917	0.115150958	0.069706396	-0.335726405	1.137849469	-0.694360415	-0.572667545	2.070548128	-2.292663194	0.335034944
hsa-miR-132-3p	0.192616961	0.007151235	0.12962769	-0.699940943	-0.545657572	-0.143857254	-0.468427303	-0.302351763	0.72299426	-0.111961216	0.801729735	-0.816224814	-0.920273385	0.114629991	-1.004053005	-0.443701814	-0.889209118	-0.948508935	-1.82874199	-0.453219032	-0.004337909	0.38180568	-0.523169491	-0.065249906	-0.991934107	-0.466172784	-0.331357035	-0.543936478	-0.059712414	0.517727241
hsa-miR-132-5p	-0.920688062	0.222693891	-1.148233278	0.123284498	-0.167453909	-0.298050972	-2.008202195	-1.953764107	0.12234419	0.288706856	0.896247334	-0.007756272	-2.98610803	1.562815061	-0.846332968	-0.905114854	0.572300538	0.925082405	-1.609428961	-0.281533573	-0.757701342	-0.560969451	0.081012354	-0.450692119	4.091055258	-1.604781338	0.288137138	-0.669535141	-1.750027914	-0.036933834
hsa-miR-1321	-1.249137877	-2.687891189	-0.512045454	-0.080599029	-1.197147586	-1.933639546	-1.663233892	-0.274831463	0.147883848	0.782178231	1.620612892	1.891992254	-1.552211502	-1.137816518	-1.082264751	-0.837348297	0.249372787	0.392581417	0.760336619	0.220306344	-0.31316394	-0.062324731	0.062173578	0.469945539	1.113775335	-0.880137466	-1.190824476	-0.608768052	-0.654792378	-0.363309357
hsa-miR-1322	-0.341703995	-0.038798351	0.202552328	-1.217443141	-1.27237092	-0.171799283	-1.752600122	-0.433529209	-0.115815547	0.022172395	1.135917747	-1.97057358	1.181142838	0.253600009	-1.347948736	-0.708450564	-0.188363761	-0.916512718	-0.769647243	-0.631301816	-0.547195988	-0.40853864	-0.074271461	0.030647751	-4.001701883	1.307345906	0.372285489	1.59091179	-0.163336599	0.369304846
hsa-miR-1323	-0.629280586	3.460161632	0.310167427	-1.321278953	0.368086694	-2.25556764	-0.576177158	0.417379293	1.234037783	-0.768374239	1.855605349	1.70029663	0.110753509	-0.585381183	0.188792556	-0.562070296	-0.984126052	-0.899599335	-6.064940211	-0.178656392	0.582087029	-0.45162762	2.657289597	0.857736146	0.868662836	0.629274001	-1.508457089	1.111961287	-0.024100592	-0.539434175
hsa-miR-1324	-0.429710123	-1.164329232	0.341113158	0.352500126	0.221639754	-2.971774674	-0.313370468	-1.585532303	0.728772281	-1.229348023	-0.057948976	-2.581578215	-0.365684534	-1.053294047	-2.090002049	-0.898748842	1.67716473	0.648704695	-0.573087115	-0.583008795	-1.429359497	-0.081715245	-0.267507075	0.135078388	-1.360155854	1.172635598	0.295662364	-6.584338013	0.65662286	0.255346055
hsa-miR-133a-3p	-0.465712971	0.957661292	0.386074932	-0.184994093	0.298040262	0.264757394	0.09188498	0.358799875	-0.025212999	-1.445175607	0.62322884	-0.734629398	0.257594898	-1.305273264	-0.126712738	-1.39136221	0.270630675	-0.562564347	-0.76171913	-0.942343994	1.070452226	-0.773219253	0.256091244	-0.123117461	0.417717684	0.700827262	-0.837003587	0.223602299	-0.125980205	1.835385216
hsa-miR-133a-5p	-0.868047709	1.338171108	-0.075679445	0.295384955	-1.399182428	1.12618054	0.678225657	0.767026485	-0.117638283	-0.258179507	1.871156353	0.75448873	-1.626212084	0.647729257	-0.066241	-0.983450789	-0.351414681	-0.710534147	-0.448431494	0.1899927	-0.718985912	-0.761894465	0.120332469	0.007500767	0.798273508	1.440035525	-0.321750058	0.159946277	-0.823809058	0.750072443
hsa-miR-133b	-0.476052857	-0.770050294	0.460604058	0.048177512	-0.980397629	-0.594369555	-0.295801553	0.251237348	1.302779771	-1.011029564	0.11962554	-0.069583587	-0.304283989	0.335184349	-0.608768235	-1.112834444	2.058348012	-0.200310943	-0.731118437	-0.630500096	0.174933872	0.407684312	0.136203461	0.551471168	-1.194346961	0.286386287	-0.776775162	-0.258966311	-1.175805912	-0.123723933
hsa-miR-134-3p	-0.404764495	0.563591222	-0.251893557	-0.006964042	0.351152767	-0.304094614	-0.362389808	-0.820715943	0.802769621	-0.679106901	0.420148309	0.37676346	-0.474208991	-1.363436289	-1.514062929	-0.673447083	-0.675137013	-0.288296442	-0.337688983	-0.674857852	0.529686921	0.11266168	0.367632315	-0.030871823	-2.287048306	-0.151886679	-1.110907766	0.626231567	-0.556516092	1.150563797
hsa-miR-134-5p	-0.06905626	0.469428772	0.487954546	-0.517787646	1.608755202	0.801739798	0.508914604	0.610670594	0.992064993	0.3146815	0.057309767	-1.453099403	-0.42267869	-0.412607308	0.876236219	-0.548124368	-0.235105135	-0.440439282	-1.062105529	-0.309373721	0.53769978	0.080478472	1.804004362	-0.732027341	0.387040086	0.048184509	-0.838786297	-0.758656444	-1.596542549	0.474371626
hsa-miR-1343-3p	0.666164959	-0.985991992	0.127115354	0.678721047	-0.683723372	0.809085318	-1.151628255	-1.340419805	0.597165406	-0.737677442	1.778410844	-0.08928359	-0.069818736	-1.066662332	-2.437990121	0.050541337	-0.663711406	0.922063424	-2.446217304	-1.887290206	-0.357698512	-1.909950335	-1.286213569	-0.901597261	-1.388725006	-0.389341677	-1.804780813	-0.162106364	-0.263564047	-0.129246075
hsa-miR-1343-5p	0.150469582	1.466436957	-0.053286578	-0.173647031	0.447521161	-1.482978137	-1.007563728	0.321163978	-1.030926649	-0.387284072	1.441243427	-0.325238462	-1.782331286	0.365158579	-2.455194189	-0.713226985	0.619606253	2.414509256	-0.879947761	-1.083176084	0.043466731	0.520761703	-0.141971158	0.385078486	-1.59600543	-1.362194365	-0.142018298	-0.331059003	-0.669685806	-2.556151569
hsa-miR-135a-3p	-1.99456505	-1.368687732	-0.722842738	0.417496711	-1.575198915	-1.272641155	-0.844167361	0.041725814	0.450123331	-2.110409908	0.264742247	0.693377217	-1.358731773	0.271515306	-1.249545032	-0.506958624	-1.555060561	0.425940014	-0.803206898	-0.139236043	0.801894438	-0.482793195	0.256444221	0.445826685	0.11624359	-0.835007016	-0.911114377	1.036024649	-0.911778984	-0.101064171
hsa-miR-135a-5p	-1.165306286	1.460161632	0.040495569	0.015756034	-1.09304722	1.311247513	-0.475127822	0.34407837	-0.373543261	0.33255467	0.642490742	-1.387974217	-0.541323186	0.120333478	-0.973852403	-1.404388889	-0.368623971	0.898157944	-1.102767179	-1.011546407	-3.711626995	0.004242886	0.1036477	0.21437327	1.02066593	-1.151239309	-0.38622883	-2.367759952	-2.428099819	-0.329980809
hsa-miR-135b-3p	-1.137555812	0.665745765	-2.710315081	-0.334792739	1.107318894	0.565692883	-4.389518949	-3.081685536	-0.383920943	1.083692331	0.719369572	2.922689053	-0.211174585	0.796380516	-1.121994981	-0.989351391	1.032682235	1.94620859	0.234267808	-1.435782842	-3.599966463	-1.379339727	-1.081688139	-0.392774529	0.868662836	-2.723027743	-0.52184685	0.238897619	-3.864574489	1.531432156
hsa-miR-135b-5p	-0.040551255	-1.770986805	0.028522927	-0.583706036	-0.416823739	-1.78381575	-1.341305798	0.880852076	1.150247346	-1.823415603	0.62322884	2.273020861	-0.951530768	0.395166455	-2.385897622	-0.215549028	-0.92598201	0.278831884	-0.686743896	-0.854445445	-0.359260354	0.089678362	0.851938839	0.04340094	-0.408177369	-0.08895503	-0.871307222	0.033809094	-0.96479311	-0.312663313
hsa-miR-136-3p	-0.957731726	0.311404198	-0.012739038	0.142976586	-0.480925577	-0.233449235	0.007693505	-1.389093652	1.212228662	0.999955526	0.289589762	-0.713558623	0.045165168	0.159779773	-1.105061952	-1.127975454	-0.879009347	0.286496958	-1.109237366	-0.498695319	-0.626286051	0.149293219	0.240905632	0.26769113	0.14109594	-0.874551737	-0.371241212	-0.286635841	-1.168959329	0.477992897
hsa-miR-136-5p	0.543057238	-0.024604469	0.334041863	-0.272983395	-0.981871631	-1.718699428	-0.81491865	-0.490724611	0.969629195	-0.416072495	0.242978821	-0.065946458	-0.569628556	-1.475198265	-0.358433248	-0.592784495	-0.040457704	0.414352039	-0.980553732	2.240193265	-0.634711376	0.116433032	0.06997281	-0.165506486	-0.380250461	0.006509468	-0.619638066	-0.039830146	-1.1346243	-0.080002555
hsa-miR-137	-0.084908481	-0.728230118	0.143658638	-0.507156439	-0.840418586	-0.552968934	-0.586706176	-0.244129791	0.565335751	-0.115079907	1.237938684	0.40325135	0.081607164	-0.485845509	-1.04576939	-0.796874547	-0.743308516	-0.202093455	-0.697145107	-0.339846584	0.001220188	-0.396726407	0.350409208	1.078443554	-0.024177497	0.336034665	-0.552238782	0.458794027	-1.011189905	0.227506479
hsa-miR-138-1-3p	-0.060376234	-1.334254234	0.394467916	-0.065857731	-0.037020848	-0.472924473	-0.23442856	-0.176753794	-0.017097496	-1.420450936	-0.295372738	-1.848800418	-1.815245909	0.014005253	-1.655963984	-1.384693088	0.031504044	-0.045029773	-1.080902921	-0.798552683	-0.818691972	0.331669961	-0.538851114	0.069545228	-0.986388828	0.729438163	-0.469903848	0.578872169	0.521859498	-0.865602926
hsa-miR-138-2-3p	-0.658760033	-0.129139805	-0.532554313	-0.122217499	-0.056245256	-0.178594122	-0.10545588	0.925474255	0.897371885	-0.21250465	0.804454858	-0.074013358	-1.165577718	-0.802772924	-1.046386727	0.086253239	-0.864855885	-0.316834389	-0.962989176	0.002092018	-0.130241988	0.026638433	0.278125318	0.362711848	-1.352924285	0.159788718	-0.69350502	-0.369355881	-0.516026326	1.230192578
hsa-miR-138-5p	-1.209027664	0.386685936	-1.831526228	-0.064389837	1.617036132	-0.096180999	-2.751296183	-2.384164041	0.809310833	1.305474791	0.962884527	0.194135698	-0.933640609	1.821608717	-2.291989829	-0.425965968	2.284844913	1.75771401	-0.854268867	-0.896833817	-2.054315337	-0.563822546	-0.166903134	-0.166666498	0.234790736	-2.811787756	-0.448760887	-0.113327959	-3.47808352	0.07008206
hsa-miR-139-3p	-0.3973394	-0.181923293	0.580551539	-0.540144001	-0.062512852	-0.179447007	-0.263155151	0.2523622	0.34411849	0.168159342	0.555487565	-0.625013415	-0.79827283	-0.123069932	-0.453667866	-0.173201958	-0.760119931	-0.021107207	-0.810126312	-0.782167555	0.402584413	0.176567979	0.083078709	0.061056883	-0.475759897	0.643715514	-0.796164365	-0.235049419	-0.349638581	0.93041406
hsa-miR-139-5p	-0.297232166	1.204058173	0.238340656	-0.799212071	0.725408695	-0.026321548	-1.101732969	0.621778163	-0.711976254	-0.408417265	0.734783912	-0.152771266	-0.743395623	-1.147208417	0.430321694	-0.047011959	-0.150688297	-0.576820343	-2.186394241	-0.059270489	0.916017648	-0.225624657	0.367278125	-0.502186114	0.18317346	-0.435378957	-1.144154043	0.267279421	-0.030507454	0.688181769
hsa-miR-140-3p	0.479873486	0.168609383	0.259784403	0.292393372	0.110852061	0.830892157	0.335543173	-0.772206458	-0.022403765	-0.562224897	0.362230178	-0.028717763	-0.41270085	-1.151239635	1.761040117	0.459956011	0.417972392	-0.084954376	-1.23566467	0.391810823	0.960776266	-0.311364994	-0.739412553	-0.913022637	0.132862585	-0.195591608	-0.021354498	0.178085377	0.36024481	0.817525133
hsa-miR-140-5p	0.373388036	-0.473950433	-0.354074638	0.240473508	1.398133134	0.254367814	-1.25639753	-0.397291182	0.592697471	1.207172718	1.142003748	-0.186849034	-0.714672985	1.867042285	-0.339204387	0.048070768	1.501113627	0.998955402	-0.920706852	-0.21444939	-0.091651406	-0.252962442	0.586833894	-0.496016109	-0.031173001	-0.241806519	-0.418800035	1.598038424	-2.549171053	-0.844982526
hsa-miR-141-3p	-0.02118593	0.295102385	0.267564477	0.249811373	0.531585426	-0.021102387	-1.356980076	-0.006996071	1.512569233	0.395745141	1.862300003	-1.215055544	0.303398588	0.14723894	-3.095659261	-1.211743812	-0.86982992	0.960849312	-0.865267866	-0.720157892	0.277232448	-0.366889207	-0.666740895	0.962994633	0.363870685	-0.418660476	-1.050756359	-0.739076074	-1.124550254	1.004886342
hsa-miR-141-5p	-0.752800275	-1.511494619	-0.911615598	-0.291897929	0.085206766	-0.155197316	-1.89662687	-1.765386421	0.79663046	1.205193968	0.682378985	-0.185415492	0.151395494	-0.551568872	-1.050290147	-0.117380779	0.686620404	1.714117937	-0.845373834	-1.084817064	-1.14845896	-0.605594283	-0.388935354	-0.486759053	-0.077181393	-2.44824832	-0.858149114	0.785957569	-3.506866144	0.769954725
hsa-miR-142-3p	0.478549533	0.231153841	0.468166797	-0.135027574	1.111576913	-0.049613059	1.195733491	0.578198565	0.667507833	-0.545063601	0.017025658	-1.252685506	0.356227813	-1.157642139	0.997086898	-0.316320977	-0.995729898	-0.666386552	-0.696625559	0.400544121	0.429897318	-0.014193761	0.353913428	-0.828131149	0.266125593	0.503714896	-1.411879336	0.612081877	-0.214678439	0.742104946
hsa-miR-142-5p	0.025402215	0.057114567	0.053923811	0.124280491	0.721554566	0.609861569	0.370201441	0.658369373	0.95119848	-0.446604256	0.869579384	-1.043804278	-0.290780983	-0.521848358	1.069174738	0.045955478	-1.354448741	-0.169005945	-0.985213018	0.339770554	0.709019101	-0.061321213	-0.051811644	-0.782137798	0.242716582	-0.081515471	-1.140428324	-0.157260129	0.021742538	0.534753364
hsa-miR-143-3p	-0.365640391	0.630940215	0.612212649	0.633140013	0.610088422	0.782934259	0.112429663	-0.277728027	0.819751905	-0.07750506	0.285936684	-0.398795962	0.202976155	-0.20270353	-0.262370081	0.311281926	-0.952966012	-0.512881732	-0.793976572	0.549822979	0.392519689	-0.188510045	0.466201017	-0.704794299	-0.150869845	0.055716264	-0.667021758	0.534823357	-0.147602178	1.0914483
hsa-miR-143-5p	-1.161804211	0.643025689	0.383093001	-0.948999209	-0.853432804	-0.322681837	0.414974941	0.328090487	0.316499943	-0.291408991	1.625944928	0.150789668	-1.88924649	-1.286414236	-1.363567122	-0.86065567	-0.534330867	0.067536032	-1.210517035	0.301768558	-0.215366035	0.170829302	-0.852219823	0.556072402	-0.106246182	-0.963637253	-1.775659129	-0.492249435	-2.098394374	-0.37834383
hsa-miR-144-3p	-1.282560878	-0.485258578	-0.62961505	-0.70740376	-0.160161416	0.08838676	-0.160561772	-0.383488527	0.554654635	-0.276630567	1.093548775	-1.323351353	-0.209543499	-1.79712636	-0.33922353	-0.640287166	-0.95706704	0.388058858	-1.401320766	-1.080676947	-0.119201084	1.267044618	-0.205680358	-0.320869429	-0.888154693	-0.773850177	-1.624208567	-0.215104204	-1.145817529	-0.317945981
hsa-miR-144-5p	-1.207253796	-0.232760959	-0.857115629	0.04231686	-1.068602463	-0.094477297	0.180935009	0.820316025	0.776061283	-0.25525174	0.171626425	-0.776724932	-0.409835078	-0.574459896	-0.284519294	-0.35008247	-0.555555397	0.157544573	-0.814975712	-1.000832255	0.82495243	-1.183496074	0.468255773	-0.801413404	-0.163026122	0.154284343	-0.897432292	0.120456162	-1.574815082	0.597609233
hsa-miR-145-3p	-1.877169099	-1.434418396	-0.623076767	0.13621236	-2.343892216	-2.005589387	-0.345654162	0.260844507	0.824683441	-0.78505298	1.429679534	0.500732138	0.303398588	-0.224654803	-1.300034802	-0.951216262	0.42902758	-0.253236289	-1.517473139	-0.640762145	-0.044695647	0.330275379	-0.095873225	0.075327581	-0.633837504	-0.771725665	-1.589622445	-0.333316389	-0.337334355	1.533814807
hsa-miR-145-5p	-1.121540096	1.906060095	0.85585807	0.018036975	-0.172706669	-0.489579145	-0.725116261	1.044605125	0.898381856	-0.910035388	1.468385795	-0.240704951	-0.182028239	-0.400430497	-0.331339123	0.443135079	-0.372574244	0.348619074	-2.845750221	-0.405104178	-0.369130598	0.128899671	-0.349945126	-0.005045835	-0.92780377	0.03631871	-0.579346148	-0.636239038	-2.440848312	0.318081811
hsa-miR-1468-3p	-1.465455784	-0.727265427	-0.540614607	-0.206636387	-0.63048135	5.538848225	-0.068382518	0.065945392	0.672820177	-0.837269321	1.144174848	-0.436883818	-0.304283989	-0.079713563	0.548482088	-1.551946078	-0.219457529	0.436366594	-1.466171911	-0.782727716	-0.558791817	-0.606350215	-0.612664223	0.590169137	-0.163758641	-0.595098784	-1.829734508	1.359921581	-1.816552533	0.119306252
hsa-miR-1468-5p	-0.824046713	-0.700382132	0.746795939	-0.611739797	-0.25339072	-0.73687836	-0.626632097	0.008405183	2.135216922	-0.197486923	0.85671897	-0.804406298	-1.984403723	0.132718221	-1.186846126	-0.684025263	-0.082849811	0.106210963	-0.69675445	-0.678122673	-0.603185937	0.928627256	-1.128228598	0.233532014	-0.429017712	-1.106675253	-1.493393792	0.541824752	-2.77205422	-0.703439205
hsa-miR-1469	0.006960481	-0.923321133	0.982349837	-0.357217405	-0.104576705	-0.41374931	-0.941814472	0.211628074	0.402503161	-0.24291275	1.506680522	-0.142374405	-1.441787513	-1.305273264	-1.805563826	-0.141961807	-0.941923554	-0.916789096	-0.099155926	-0.528081096	0.708948688	0.22088953	0.893346936	0.579863231	-1.301262165	-0.540651	-1.608246067	-0.878020132	-1.914585894	0.373363062
hsa-miR-146a-3p	-1.782701225	1.016243013	-1.37384816	-0.113407082	0.307343503	-0.306641826	-1.942659316	-0.546870682	0.499012945	0.154382762	0.105475297	0.195593702	-1.644133992	0.403560895	-1.338081706	-0.934527366	1.269109005	1.129255529	-1.038104463	0.196949789	-0.781026951	-0.102822092	-0.326191262	0.306619905	-1.180967931	-0.731967018	-1.179986149	-0.310741753	-1.719703377	0.570663193
hsa-miR-146a-5p	0.459506152	0.430048695	0.72543046	-0.354431494	1.605649408	0.881699975	1.0522723	0.44606188	0.698944441	-0.262697075	0.325763109	-0.92446226	-0.20480506	-0.005463575	1.84446857	0.266746388	-0.525347414	-0.658502314	-0.734917677	0.731978764	0.446143574	-0.208878405	0.75810895	-1.233337675	0.867152319	0.159136726	-1.127628766	0.797912976	-0.179803556	1.01446627
hsa-miR-146b-3p	-1.222953945	0.4545806	-1.156879411	-1.009334946	-1.071852998	0.009305765	-0.268748633	0.350152884	0.803027308	0.09835923	0.330650158	-0.070424563	-1.499299972	-0.864700672	-1.594162243	-0.238579997	0.587897393	-0.197279883	-1.365049986	0.195467914	0.599823698	-0.775077621	0.27338603	0.252668238	-1.562128734	-0.746741609	-1.00156498	-0.861932822	-0.535740542	0.169024992
hsa-miR-146b-5p	-0.798255178	-0.029828197	-0.430665342	-0.600035902	0.885571007	0.633728895	-0.207111327	-1.373092483	0.226391841	-0.03251628	0.290001275	-0.023438302	-0.471688999	1.651658014	0.500192491	0.023762054	1.008752219	1.41840153	-0.260795944	-0.347569018	-0.235110902	-0.010920715	-0.166903133	-0.516998308	0.627757118	-1.054506236	-0.480637195	0.32926909	-1.314517643	0.972063167
hsa-miR-1470	0.305302679	0.420633268	-0.591772647	-0.880814376	-0.429622091	-1.882908744	-0.953246807	0.400661898	1.052938911	0.102342744	1.606740717	-1.962668383	0.11075351	1.463056501	-2.550792873	-0.226850704	-0.954836872	-0.359030953	-1.644877798	-0.400219202	0.549825682	-0.412949206	-0.494161044	0.472113376	-2.281084283	0.42138115	-0.264944322	1.165616965	-3.995784329	1.454774188
hsa-miR-1471	-0.244888404	3.742561362	0.777461163	-0.223281949	-1.493100292	0.317220146	-0.214531431	0.3376521	1.536113943	0.139367253	1.014891831	-0.588272868	-1.211174585	2.202521376	-1.413043764	-1.855050299	-0.949759393	-0.069524336	-0.935657193	-1.322835981	-2.030666087	1.000691322	0.593786654	1.515239749	-0.323982241	0.273793347	-1.361222027	-0.277744923	-0.668532796	0.07527567
hsa-miR-147a	-1.044667363	0.21418239	-0.138230617	-0.671578792	-1.281176817	0.435189524	-0.364803738	0.171786354	0.533998098	0.148209753	0.141359832	-1.614745079	-2.137174003	-1.381222117	-1.405266413	-0.667423296	-1.76645218	0.515438164	-1.107423542	0.330144943	-0.147265381	-3.197635978	-0.285919112	-0.1178672	-0.301262165	0.134509309	-1.545620903	2.562674138	-2.386035759	0.586260047
hsa-miR-147b	-1.60939409	0.157598862	-0.591117025	-0.331377401	0.28151121	-5.799888157	0.807966333	0.148965035	0.711092172	0.529967035	0.922242543	0.018715939	0.333145931	-0.4373768	-0.633092245	-0.850869437	-0.314547298	0.152868086	-6.33937938	-0.217866421	-1.089549883	-0.210770005	0.860779074	-0.79092103	-0.523654586	-3.656128217	-1.296212623	1.680962106	-1.644911208	-0.519287601
hsa-miR-148a-3p	0.785659794	0.204463684	-0.220705678	-0.387927988	1.077237063	0.73833127	0.139232919	0.47239643	0.658872422	-0.12336314	0.549491103	-1.281957103	0.139589148	-1.433225995	0.825909147	-0.282643617	-0.653920527	-0.715887381	-0.402002086	0.143879025	0.818917466	-0.407102061	0.993425989	-1.013939757	0.242338231	0.575276747	-0.601702926	0.43904608	-0.594013807	0.863033583
hsa-miR-148a-5p	-1.223240907	-0.666829573	-0.555298652	0.690842825	-0.164662808	-0.55982471	-1.083787052	-0.121106776	0.23059232	1.02163344	1.040323512	-0.254849134	0.043639314	0.164868835	-1.192653696	-0.60734867	-0.17677113	-0.328132676	-0.891840961	-0.437597976	0.053414438	0.530438813	-0.670878837	0.084538338	-0.786688992	-0.188468689	-0.917792719	1.47037729	-0.993200551	0.794466562
hsa-miR-148b-3p	0.236821408	0.369902467	0.173554508	0.21619234	1.235352296	-0.190019576	-0.165102489	0.231038432	1.344619799	-0.890615492	0.174963362	-1.470858108	-0.209793355	-1.046030437	1.0221465	0.576995432	0.164685962	-0.938539024	-1.273238553	0.321338103	0.387319686	-0.450729384	0.547758124	-0.997550337	0.37412993	0.383146931	-1.668214528	0.486226474	0.341201757	1.202397175
hsa-miR-148b-5p	-1.652653506	0.783203348	-1.608260769	-0.215681526	0.526955628	-0.39823287	-1.828186195	-2.332328393	1.36770169	0.158869419	2.406442067	-0.167090628	-0.130254589	0.517848974	-2.600670767	-0.889815717	0.261003045	1.652174501	-0.802390664	-0.499434471	-0.982059556	-0.691750927	-0.931936643	0.155140163	0.366162496	-0.359585442	-0.292214877	-0.732923847	-2.897235061	0.021877058
hsa-miR-149-3p	-0.498497345	-1.437347728	0.298293326	-0.464984712	-2.176435471	-0.800861526	-2.098711617	0.810139872	0.285237722	-0.874415877	2.884932021	0.400586575	-4.8434428	2.066123507	-1.170281753	0.111018935	0.159904238	0.369048677	-0.716344165	-0.451934238	0.477968113	-0.457833454	-0.401767441	0.463892869	-2.097728771	0.931302538	-1.444912875	0.334172907	-0.512398054	0.93088576
hsa-miR-149-5p	0.329724424	-1.057414029	-0.422408241	0.177732283	-1.004991044	1.378638379	-0.728343167	0.965388624	0.868927787	0.91365568	0.923214381	-0.235040652	-0.474208991	-0.911930836	-1.290871894	0.038515402	-1.270825921	-0.208927392	-0.284199282	-0.11108208	-0.093861704	0.052741404	0.486072838	-0.205958529	0.961772241	0.25423457	-1.5289915	0.082778417	-1.517985323	0.193015939
