Probes RABGAP1 IRAK1 CAPS PCNX TSGA10 ZMYND19 CCM2 CEP120 ZNF394 MPL SLC40A1 HLA-DOB EID2 ARRDC1 FOXD3 VAV2 CORO6 PTPN12 EIF2B3 BCKDK TEP1 HNRNPF CCDC88A KARS SAP130 PROK2 DALRD3 PEX13 FAM174B FAM19A2 MANBAL C17orf82 TMED3 SOAT2 MRPS33 SYNM ATP13A1 UQCRH VPS4B SQSTM1 GSDMA ZNF212 DKFZP434H168 C20orf196 MICA HNRNPH3 PMS2P1 IGF2R C11orf35 UBE2O SPSB1 MARCH1 ZBTB6 YWHAG TRPM6 PIBF1 RABGAP1 IRAK1 LRBA CAPS PCNX ZMYND19 CEP120 ZNF394 MPL SLC40A1 HLA-DOB EID2 ARRDC1 CORO6 PTPN12 EIF2B3 BCKDK TEP1 HNRNPF CCDC88A KARS SF3A3 SAP130 TBC1D3F FAM174B C17orf82 MRPS33 GMPR2 MMGT1 KIF14 UQCRH S1PR5 ZFYVE28 C1orf56 ALG14 ZNF212 TK2 MXD1 SLC25A13 AKR7A2P1 ASB3 FAM122A ZNF549 MMP8 PDE5A SLC6A9 TSSK1B NR4A2 SPSB1 Class
G114 0.44591745 -0.508653597 -0.7326560120000001 -0.65128852 -0.9023827 -2.584313177 -0.627006344 -0.6203366 0.298032727 0.225846544 -0.041770474 -0.504144068 1.055848006 0.123986245 0.0 0.476805131 -0.952527316 0.097284493 -1.155959323 0.741813148 0.708607799 0.78367147 0.490776449 1.170911504 0.094122323 0.379832671 -0.017528088 0.089465566 -1.053796158 0.048863617000000005 0.330619829 0.0 0.066575961 -0.80020055 -0.324894284 -1.3740183119999998 0.659632421 -0.852714573 -0.155879197 0.99664797 -1.3783027769999998 -0.397889701 -1.115571316 0.205721795 0.530565714 0.287640029 -0.788880593 -0.034398000000000005 -0.313613302 -0.05027026 0.431261945 1.224251057 0.036168165 -0.468954188 -1.646250152 -0.38981204 0.44591745 -0.508653597 -0.820409948 -0.7326560120000001 -0.65128852 -2.584313177 -0.6203366 0.298032727 0.225846544 -0.041770474 -0.504144068 1.055848006 0.123986245 -0.952527316 0.097284493 -1.155959323 0.741813148 0.708607799 0.78367147 0.490776449 1.170911504 0.007388092 0.094122323 -0.192880827 -1.053796158 0.0 -0.324894284 0.613555751 -0.512359219 0.261970379 -0.852714573 0.04705133 -0.560473341 -0.81152481 -0.274628319 -0.397889701 0.386323578 0.868624085 0.375247441 -1.717700361 0.278268883 0.290115152 -1.16792912 1.131981535 0.137334736 0.8892398009999999 0.770405786 1.065013558 0.431261945 1
G117 -0.4227192970000001 0.17290124199999998 -0.424478574 -0.26678387 0.154721339 0.021356143 0.322676311 -1.165047084 0.241497447 -1.67715772 0.15750249300000002 -0.777874477 -0.460634984 -0.3961576470000001 -0.8644171829999999 -0.362461731 -1.064300919 0.51105095 0.157046078 -0.181893761 0.574750475 0.87861185 0.597439194 1.101269528 0.133891558 -0.76990266 -1.068404004 -0.205146312 0.332753998 0.408627045 -0.134178289 -0.348838245 -0.751391197 -1.287747012 -0.42285943 -0.5268497129999999 0.902739079 0.344909571 0.264372854 -0.395557521 -0.984879109 -0.26322259 -1.099652735 0.094694029 0.767130175 -0.024637297 -1.259974974 0.364808883 -0.621479307 0.327522467 1.677255309 1.377773102 -0.038904523 1.086390496 -1.263380704 0.065936018 -0.4227192970000001 0.17290124199999998 -0.19407199 -0.424478574 -0.26678387 0.021356143 -1.165047084 0.241497447 -1.67715772 0.15750249300000002 -0.777874477 -0.460634984 -0.3961576470000001 -1.064300919 0.51105095 0.157046078 -0.181893761 0.574750475 0.87861185 0.597439194 1.101269528 -0.172433243 0.133891558 -0.346518831 0.332753998 -0.348838245 -0.42285943 0.452649083 0.145212131 0.429703488 0.344909571 0.953508691 -1.243610554 -1.149576772 0.19161192 -0.26322259 -0.486269691 0.859502909 -0.303143537 -1.14065136 -0.190567019 -0.816116767 -0.568668436 0.8180572859999999 0.532261868 0.249591027 -0.18493701 -0.7507802509999999 1.677255309 1
G119 0.134380719 -1.037746228 -0.38140216 -1.079211829 -0.563732837 -1.117588315 -0.123368311 -1.375329355 0.599280633 0.265382707 0.114580198 0.069920056 -0.582658236 -0.167720657 -3.517724702 0.604251035 1.122180907 -0.758730902 -1.3422668569999998 -0.201320905 0.673458518 0.604584534 -0.031473629 0.365317448 0.159856874 -1.5619456369999998 -0.693753099 0.170744165 0.218027256 0.3860661070000001 0.324375542 -0.969312193 0.582443264 -0.969312193 -0.553083737 -0.212527476 1.093989471 -0.023519549 -0.332084274 0.5647187920000001 -1.112037592 0.375304264 -1.93337306 0.51635363 0.901240314 0.036542053 -0.350095145 -0.160925882 -1.260350716 0.482343909 0.14793869199999998 1.162628299 -0.127747757 -0.208763682 -1.914621234 -0.168760265 0.134380719 -1.037746228 -0.110622191 -0.38140216 -1.079211829 -1.117588315 -1.375329355 0.599280633 0.265382707 0.114580198 0.069920056 -0.582658236 -0.167720657 1.122180907 -0.758730902 -1.3422668569999998 -0.201320905 0.673458518 0.604584534 -0.031473629 0.365317448 0.255694874 0.159856874 -0.255683231 0.218027256 -0.969312193 -0.553083737 0.557312995 -0.465181657 1.993327436 -0.023519549 -1.534045415 -0.193389415 -0.7810804570000001 -1.048649854 0.375304264 -0.19887014100000006 1.177322315 0.42867697 -1.642931732 0.042518934 -0.250898255 -0.7988529329999999 0.697816502 0.032441024 0.123667134 0.334942584 -0.135241078 0.14793869199999998 1
G120 0.06078352 -0.192279481 -0.927436185 0.599223058 -0.8440611790000001 -1.279004944 -1.276401734 1.294342427 -0.106439176 0.5960631239999999 0.417872104 -0.299649173 -0.983443894 -0.358899608 -0.547762357 -0.609180275 -1.015555326 1.472020731 -0.691505661 -0.285622382 1.304349078 0.28270725 -0.314700761 0.20483326 0.239716948 1.021993852 -0.658169215 -0.151262656 0.6150116720000001 0.7407386990000001 0.16634902699999998 0.0 -0.555210699 -1.254261392 -0.351123036 -0.517575242 0.760951906 -0.883684678 0.733984888 0.079419237 0.768700858 0.086925882 -2.057443859 -0.248569956 0.439076247 0.996177866 -0.595954996 1.092092006 0.141593595 -0.091762068 1.347828028 1.203294274 0.172939745 -1.010655089 -0.140930663 0.8899282470000001 0.06078352 -0.192279481 -0.368243387 -0.927436185 0.599223058 -1.279004944 1.294342427 -0.106439176 0.5960631239999999 0.417872104 -0.299649173 -0.983443894 -0.358899608 -1.015555326 1.472020731 -0.691505661 -0.285622382 1.304349078 0.28270725 -0.314700761 0.20483326 -0.202115713 0.239716948 0.652577533 0.6150116720000001 0.0 -0.351123036 1.239386986 0.684647872 0.8034535490000001 -0.883684678 -0.774783358 -1.0312618340000002 -0.346279764 -0.739217874 0.086925882 -0.104519559 2.666273351 0.195474308 0.18455469 0.177985086 0.003023432 -0.917809323 0.623513385 -0.26849385800000003 -0.062264863 -1.254261392 -0.179061339 1.347828028 1
G126 0.279201789 -0.791388036 -0.846802698 0.096152116 -0.545984434 -1.807326865 -0.605422566 -1.708637416 0.12559456 0.887504727 0.989891826 -0.803203275 -0.017300258 -0.055046444000000014 0.0 0.210511944 -2.649489565 0.420044489 -1.184379708 0.304482084 0.913382357 1.295334151 0.399009238 1.305554435 -0.01713835 -0.187347262 -0.630604966 0.101630882 0.8940099840000001 0.34552068700000005 -0.252149953 0.0 -0.739841263 -0.611120664 -0.817278249 0.251759515 1.111209955 -1.409912786 0.005890548000000001 0.579973528 -1.636812975 -9.38e-05 -1.832777852 -0.480718281 0.090971357 0.8662296340000001 -0.520826836 1.122237047 -0.00988123 1.88565965 1.318984002 1.4411116000000002 0.058499582 0.492067413 -1.526164326 -2.661917847 0.279201789 -0.791388036 -0.886247592 -0.846802698 0.096152116 -1.807326865 -1.708637416 0.12559456 0.887504727 0.989891826 -0.803203275 -0.017300258 -0.055046444000000014 -2.649489565 0.420044489 -1.184379708 0.304482084 0.913382357 1.295334151 0.399009238 1.305554435 0.085148541 -0.01713835 -0.302052221 0.8940099840000001 0.0 -0.817278249 0.53560681 -0.339014144 0.8940099840000001 -1.409912786 -0.570442281 -0.972015284 -1.229734581 -0.3622139270000001 -9.38e-05 -0.23478722 2.224397762 1.251911063 -2.2302389 0.29304377600000003 -0.06423715599999999 -0.4930914970000001 -0.474666596 1.4751989230000002 2.00767776 0.0 0.848762644 1.318984002 1
G128 0.564107601 0.58293735 0.011464466 -0.028043565 -0.364168214 -0.50214132 0.496294433 -1.401506931 -0.367367179 1.076736447 0.186337522 0.335847753 1.0197245190000002 -0.126269592 0.0 0.495051713 1.162879642 -1.223124589 -2.271010764 0.466598667 -0.239125521 1.272320714 -0.135392457 0.693962882 0.106174844 0.101011898 -0.703623055 -0.257178722 -1.656560637 -0.304553381 -0.225645064 0.0 -0.242496439 0.23221513 -0.528113431 0.17962963199999998 1.822231638 0.5463820620000001 -0.261710183 0.561050308 -1.960153282 -0.460645435 0.103426104 0.044028792 1.139422773 -0.268963286 0.065531725 0.698677923 1.366674434 0.785466456 1.4534205409999998 -0.305828057 -0.355994091 1.020409107 -0.659990072 -1.211746606 0.564107601 0.58293735 0.142049864 0.011464466 -0.028043565 -0.50214132 -1.401506931 -0.367367179 1.076736447 0.186337522 0.335847753 1.0197245190000002 -0.126269592 1.162879642 -1.223124589 -2.271010764 0.466598667 -0.239125521 1.272320714 -0.135392457 0.693962882 -0.474865374 0.106174844 0.020845727 -1.656560637 0.0 -0.528113431 0.420763148 -0.992417637 -2.294555408 0.5463820620000001 -2.141698355 -0.0023796570000000003 -0.215941028 -1.18571279 -0.460645435 -0.04502661 -0.146109226 0.7616965840000001 -2.098361489 -0.451841901 -0.019596547 -0.737224972 -0.726075315 0.307444584 0.642523744 0.0 -0.453822646 1.4534205409999998 1
G130 -0.108612629 -0.619115828 -0.373907393 -1.248285425 0.457800526 -1.08262645 -0.781720647 0.15771590800000002 0.093787179 1.570854582 0.150961841 0.384568297 0.359984501 -0.64105546 0.0 -0.374225237 0.64320577 0.817954761 -0.459356639 0.342250255 0.075455831 1.069174374 -0.128386679 2.174034556 0.009052568 0.70211218 -0.44206694 -0.288450673 0.7108147890000001 0.6177211810000001 -0.931352356 -0.727915674 -0.280580802 -2.569099596 -0.073128476 -0.618047096 0.50678191 -2.189225819 0.729487172 0.14619975300000002 -0.727915674 -0.258357187 -1.272041781 -0.565437709 2.648340502 0.7961435509999999 -0.006317139 0.297671566 -0.025983417 1.183703062 1.202946208 1.329815925 -0.34775721600000004 -1.3705612930000002 0.356097 -0.529302919 -0.108612629 -0.619115828 -1.161741495 -0.373907393 -1.248285425 -1.08262645 0.15771590800000002 0.093787179 1.570854582 0.150961841 0.384568297 0.359984501 -0.64105546 0.64320577 0.817954761 -0.459356639 0.342250255 0.075455831 1.069174374 -0.128386679 2.174034556 0.202325331 0.009052568 0.516767741 0.7108147890000001 -0.727915674 -0.073128476 1.589431534 0.331489485 -1.149032293 -2.189225819 -1.853024469 -0.56370915 -0.095720084 -1.131343005 -0.258357187 -0.262088049 2.198998007 1.561226944 -1.414467799 -0.056034143 -0.598186355 -1.956775134 0.935393333 0.501188616 2.241711038 0.0 -0.457238207 1.202946208 0
G302 0.105308415 -0.014084928 -0.467601715 -0.30061381800000003 0.971769382 -0.546478959 -0.43481075 0.039227194 0.19467451 -0.30662025600000004 0.593521851 -0.064062468 0.4067725 -0.056556814 1.171414633 0.337892446 0.24259448 -0.221488899 -0.334801183 0.008862957 0.669504605 1.238616563 -0.539100208 1.212137075 0.20182201 -1.370805959 -1.073159352 -0.429345821 -1.059080346 1.2078987209999998 -0.327036423 -0.563309718 0.084351389 0.557912769 -0.015486585 0.129717214 0.980143455 -0.4838880820000001 -0.174243382 -0.064628387 -1.249344917 -0.48389164 -1.28634729 0.091936696 0.5334109 0.371198057 -0.10959467 -0.266544663 -0.603168496 0.254770159 0.795098657 1.507929344 0.604156009 -0.125609072 -1.7866826340000002 -0.014084928 0.105308415 -0.014084928 -0.462562726 -0.467601715 -0.30061381800000003 -0.546478959 0.039227194 0.19467451 -0.30662025600000004 0.593521851 -0.064062468 0.4067725 -0.056556814 0.24259448 -0.221488899 -0.334801183 0.008862957 0.669504605 1.238616563 -0.539100208 1.212137075 -0.150827608 0.20182201 -0.05825217 -1.059080346 -0.563309718 -0.015486585 0.51867464 -0.119871461 0.557912769 -0.4838880820000001 0.092554148 -0.011317443 -0.328764027 0.460791586 -0.48389164 -0.636731652 0.824725157 0.6841358479999999 0.505098053 -0.399164127 -0.246025555 -0.015486585 -0.235241014 0.398882602 0.590886979 0.0 0.044689199000000006 0.795098657 1
G303 0.249568006 -1.278260611 0.18419937 -0.977718834 -0.5393861839999999 -1.38547018 -0.859726345 -0.305688711 -0.022940853 1.616711005 -0.8144197240000001 -0.28733645 0.39665294 -0.272802879 0.6972055 -0.112704665 -0.227795215 -0.14635606199999998 -1.011973369 0.322927316 0.5458355429999999 0.245685592 -0.113850206 0.27102371 -0.125015971 0.116665453 0.468943651 0.174831948 0.516920674 0.933990956 -0.187063045 0.0 0.511911392 -1.5774760369999998 0.108046029 -0.411739165 0.414306405 -1.405846193 0.107569966 0.306410219 -0.5393861839999999 0.265534133 -0.054689218 -0.117097316 0.736506655 0.304361759 0.896072013 0.62984256 0.54251139 0.733147745 1.278703327 0.685012105 -0.941871307 -1.689356253 0.076226872 -0.455850791 0.249568006 -1.278260611 -1.24310181 0.18419937 -0.977718834 -1.38547018 -0.305688711 -0.022940853 1.616711005 -0.8144197240000001 -0.28733645 0.39665294 -0.272802879 -0.227795215 -0.14635606199999998 -1.011973369 0.322927316 0.5458355429999999 0.245685592 -0.113850206 0.27102371 -0.323672905 -0.125015971 0.851069602 0.516920674 0.0 0.108046029 0.826903753 -0.19450587 -0.128671846 -1.405846193 0.7436164120000001 0.303013874 -1.040386257 -0.137847208 0.265534133 0.6930175120000001 1.244099747 -0.311738977 1.385918226 -0.320282079 0.04689787 -0.847945141 -0.4641987970000001 -0.00955103 0.074592408 0.0 -0.053186256 1.278703327 0
G304 0.339400246 -0.380891532 -0.89432563 0.080843025 -0.7417682390000001 -1.6066719369999998 -0.005881472 -1.378459643 0.554461897 0.269569907 1.5226342659999998 0.080257852 0.339151034 -0.021107482 -1.083916647 -0.370368092 -0.5910076670000001 0.257297853 -1.092724205 0.056302215 0.608416239 1.482679715 -0.7972526940000001 1.618773553 0.732607236 -0.421567063 -1.560081461 -0.262816858 1.070848667 1.364170013 0.047370696 -0.641445727 -0.1863954 1.116708866 -0.7460258000000001 -0.399973054 1.026327715 -0.8661152320000001 0.120292343 -0.115729044 0.0 -0.7070464609999999 -1.668926198 -0.021529499 1.192036265 -0.078842359 -0.096253596 0.490125328 0.0187719 0.7467970509999999 2.320913265 1.6342003980000002 -0.6613494129999999 0.258864347 -0.833224772 0.311779615 0.339400246 -0.380891532 -0.534861791 -0.89432563 0.080843025 -1.6066719369999998 -1.378459643 0.554461897 0.269569907 1.5226342659999998 0.080257852 0.339151034 -0.021107482 -0.5910076670000001 0.257297853 -1.092724205 0.056302215 0.608416239 1.482679715 -0.7972526940000001 1.618773553 -0.105144941 0.732607236 0.068172543 1.070848667 -0.641445727 -0.7460258000000001 1.081921097 -0.440513283 1.816931693 -0.8661152320000001 -0.770411445 -0.826910686 -0.717825183 -1.333532994 -0.7070464609999999 -0.414271055 1.142863747 0.12919155699999998 -1.083916647 -0.586467987 -0.07708844299999999 -0.226301054 2.2006255130000003 -0.117363256 1.103934399 -2.298435684 -0.228212968 2.320913265 1
G305 -0.151590217 -0.190562188 -0.337659819 0.270206249 1.02046946 -0.689128394 -0.006473568000000001 -0.322978052 0.109932891 0.60814427 -0.395529988 0.205915741 0.114419052 0.114641312 -1.078723064 0.018375505 -0.705527054 -0.095713185 -0.349283461 0.06711927200000001 0.24677499 0.576439426 -0.420459218 0.107450626 0.225734683 0.278068589 0.6426545029999999 -0.340578378 0.481999284 -0.31664799600000004 0.019599056 0.0 0.118745576 2.144969382 -0.513044347 0.5525582170000001 0.859558348 -0.003858278 -0.467530559 0.182547901 0.17649869699999998 -0.200478004 -0.805995193 0.274991244 0.665714449 0.342451866 0.284452753 0.625196367 0.54613818 0.609998241 0.66022147 0.366751572 -0.269936606 0.631140986 -0.145973923 0.439753942 -0.151590217 -0.190562188 -0.152402542 -0.337659819 0.270206249 -0.689128394 -0.322978052 0.109932891 0.60814427 -0.395529988 0.205915741 0.114419052 0.114641312 -0.705527054 -0.095713185 -0.349283461 0.06711927200000001 0.24677499 0.576439426 -0.420459218 0.107450626 -0.245432536 0.225734683 -0.180443374 0.481999284 0.0 -0.513044347 0.13355972 -0.119507279 0.794992039 -0.003858278 -0.558773345 -0.085556688 0.101705479 1.1665794859999998 -0.200478004 0.217077877 -0.053352085 -0.160196469 -0.055332546 -0.07956428900000001 0.16555865 0.319397584 0.367577828 0.8555074779999999 1.6325837909999998 -1.06785958 -0.25044526 0.66022147 1
G306 -0.5942703229999999 0.112351345 0.072015799 -0.663146208 0.991659031 0.142525817 -0.166492154 -1.238668585 -0.031093408 0.116454961 -0.342108094 0.271021555 -0.473776668 -0.233584074 1.902691619 -0.13566728 -0.6100489929999999 -0.607849061 0.071884475 -0.033858356 0.223789294 -0.081839482 -0.7324164590000001 0.128200231 -0.067532665 -0.13829547 0.124499563 -0.294006891 0.120150301 -0.098806381 -0.484060875 -1.196957895 0.13622156400000002 -1.336025017 0.471065679 -1.186143615 0.6630282479999999 0.47934416 -0.241066514 0.261225563 -0.5364149 -0.495829471 -0.241736542 0.08736978699999999 0.6892003000000001 0.21521635600000005 0.037751589 -0.578489758 0.15410475199999998 -0.015996622 0.947575603 0.780252724 -0.117427492 -0.145584095 -0.6293760420000001 -0.543489252 -0.5942703229999999 0.112351345 -0.38559896 0.072015799 -0.663146208 0.142525817 -1.238668585 -0.031093408 0.116454961 -0.342108094 0.271021555 -0.473776668 -0.233584074 -0.6100489929999999 -0.607849061 0.071884475 -0.033858356 0.223789294 -0.081839482 -0.7324164590000001 0.128200231 -0.541863133 -0.067532665 -0.364705419 0.120150301 -1.196957895 0.471065679 -0.12999574 0.521123188 0.092475263 0.47934416 0.407703076 -0.216502542 0.17691955 -0.04311599 -0.495829471 -0.607743919 0.144000881 0.056922256 0.207693983 0.116103689 -0.268306052 -0.917689809 0.068897945 0.471263399 0.987196072 2.906589921 -2.285025243 0.947575603 0
G311 -0.104768395 0.256910853 -0.321643789 -0.432705619 0.831552785 -0.338827783 0.573803788 -0.606901131 0.271606867 -0.322763865 -0.751643664 -1.2374997209999998 0.162148331 0.52055799 0.0 0.183976291 -1.504107047 -0.17376736399999998 -1.037264246 -0.432043504 1.079305108 0.387481634 -0.16453377 -0.078015227 0.196925022 0.045859713 -0.020027946 -0.163660795 -0.777482483 -1.4933193180000002 0.030449659 0.739737608 -0.438272855 -1.047952403 -0.157479008 -0.0408415 1.270037893 0.5344058939999999 -0.010816673 -0.213635043 0.609243609 0.32070544100000004 -1.074440417 -0.369388065 0.779149654 0.470904648 -0.16770405 0.567813166 -0.570544182 0.0013642 1.144806636 0.8141157370000001 -0.355635079 0.571705695 -1.552255297 -0.152442456 -0.104768395 0.256910853 -0.35757624200000004 -0.321643789 -0.432705619 -0.338827783 -0.606901131 0.271606867 -0.322763865 -0.751643664 -1.2374997209999998 0.162148331 0.52055799 -1.504107047 -0.17376736399999998 -1.037264246 -0.432043504 1.079305108 0.387481634 -0.16453377 -0.078015227 -0.381251391 0.196925022 -0.153905369 -0.777482483 0.739737608 -0.157479008 -0.068234407 -0.175777137 1.128918993 0.5344058939999999 0.0 -0.684108205 0.415383366 0.667080026 0.32070544100000004 -0.932852386 0.7209962459999999 0.515098161 0.45208653 -0.454667869 -0.598589436 0.171039883 0.959131862 -0.141237085 -1.191100694 0.739737608 -0.355406685 1.144806636 1
G313 -0.68217514 0.101594818 -1.209511036 -1.798170677 0.48377348 -0.4719440170000001 0.613853609 -1.298232736 0.694753689 0.233721588 1.1846848209999998 -0.589805609 0.190048222 0.111542075 0.0 0.081143222 -0.33716003200000005 0.202506097 -0.638175434 0.7852836190000001 0.489259603 0.7227465999999999 0.03554776 0.992157784 -0.021697713 -0.493872672 -0.286869631 -0.5064739979999999 -0.8300875209999999 -0.49908165 0.214259052 -1.92108979 0.267766168 -1.21658926 -0.517803892 -1.3131712759999998 0.976687075 0.68037831 0.524155452 0.759309903 -0.483525076 -0.362615706 -0.740253013 -1.00001269 1.585389079 0.25184944800000003 -0.496065345 -0.198612907 0.508574054 0.461379485 1.823113668 1.275553788 0.17159056 -0.084289085 -2.446810236 -1.444325335 -0.68217514 0.101594818 -1.862353701 -1.209511036 -1.798170677 -0.4719440170000001 -1.298232736 0.694753689 0.233721588 1.1846848209999998 -0.589805609 0.190048222 0.111542075 -0.33716003200000005 0.202506097 -0.638175434 0.7852836190000001 0.489259603 0.7227465999999999 0.03554776 0.992157784 -0.571283425 -0.021697713 -0.379109124 -0.8300875209999999 -1.92108979 -0.517803892 1.257934573 -0.046256683 -0.095674947 0.68037831 -2.065312411 -0.572427405 0.33783581 -1.996608729 -0.362615706 -0.013042403 2.019337229 0.946167705 0.183592883 -0.181276988 -0.544820936 -1.448809865 0.970665389 0.218764376 1.390904774 -0.483525076 0.7316297390000001 1.823113668 1
G314 0.131377603 -3.244612849 -0.8160648159999999 0.004967788 1.401884663 -0.210854252 -0.6235409679999999 1.875781305 -0.173701242 0.6937481209999999 -0.11945976 2.622166633 0.510272295 -0.885646122 0.0 0.099522999 -0.289926134 0.7335290609999999 1.479102564 -0.61558031 0.948061586 0.3360210770000001 0.620827637 0.923177616 -0.063245408 -1.7627952530000002 0.105519788 0.627040946 -0.295408318 0.065016296 0.151937574 0.0 -0.881254655 -1.10786307 1.244710628 -0.142996892 0.009088936 -0.221611422 2.377385172 -0.590654805 1.1666469 -0.5532773529999999 -1.597565176 0.104699768 -0.24163781 0.364797735 -0.321806513 -0.053415913 -0.077887796 0.783134076 -0.509042122 0.379599802 -0.773006834 -0.052429826 1.532232691 1.835272051 0.131377603 -3.244612849 -0.037682099 -0.8160648159999999 0.004967788 -0.210854252 1.875781305 -0.173701242 0.6937481209999999 -0.11945976 2.622166633 0.510272295 -0.885646122 -0.289926134 0.7335290609999999 1.479102564 -0.61558031 0.948061586 0.3360210770000001 0.620827637 0.923177616 0.757410503 -0.063245408 -0.46141742 -0.295408318 0.0 1.244710628 0.8524768090000001 0.450566498 -1.073215144 -0.221611422 -2.218141189 0.759995688 -0.3659772 1.334529087 -0.5532773529999999 0.3187216 1.411299317 -0.337513104 1.377856864 0.210706945 -0.31245872 -1.03674053 -0.743983374 1.918291567 1.041721279 0.0 -0.20224414 -0.509042122 1
G315 0.284532151 -0.409559939 -0.221531612 -0.168634311 -0.302078978 -1.001539887 -0.69353371 -0.731159277 -0.15404931 -0.402824158 0.744591489 0.5890436689999999 -0.01711321 -0.428858498 -4.649896805 0.23387029 -1.626406071 -0.214238768 -1.827201347 0.155226668 0.44438761 0.925369463 0.151682188 1.588346497 0.363676234 -1.168697879 -0.606334136 0.021692221 0.051105303 0.153758233 -0.107679356 -1.6700814119999998 -0.150815638 -1.446621485 0.629092713 0.358979431 0.926565211 -0.101035978 -0.077520443 -0.191028062 -1.562890058 -0.434469384 -2.651166067 0.247715337 1.425440509 0.17719277 -0.079109494 -0.34824735 -0.8387254000000001 0.682941516 1.150736644 1.551899717 -0.26721316 -0.142070467 -0.334236089 -0.249960648 0.284532151 -0.409559939 -0.203690883 -0.221531612 -0.168634311 -1.001539887 -0.731159277 -0.15404931 -0.402824158 0.744591489 0.5890436689999999 -0.01711321 -0.428858498 -1.626406071 -0.214238768 -1.827201347 0.155226668 0.44438761 0.925369463 0.151682188 1.588346497 0.035522643 0.363676234 -0.016675243 0.051105303 -1.6700814119999998 0.629092713 0.769216419 -0.429405643 1.599572621 -0.101035978 -1.522248261 -0.8123711159999999 -1.255433245 -0.251372862 -0.434469384 0.186195323 1.047767033 -0.257759869 -3.1404193910000004 -0.037029948 -0.039444556 -0.265711097 0.831510427 -0.60364901 1.067035845 -2.806230053 -0.097793927 1.150736644 0
G317 0.287933464 -0.352105402 -1.442106764 -0.599014019 1.201974513 -0.116939091 0.612178476 -0.003548222 0.016246373999999997 -0.519646316 -0.598095891 -0.121662172 0.396596356 -0.44513896 0.0 0.6366212520000001 -0.823832065 0.582190598 -0.5258054879999999 0.02680939 1.306306434 0.796483782 -0.045068602 1.002214021 0.050932158 -0.695095172 0.092943998 0.378053147 -0.823832065 0.8897324090000001 0.836862165 0.0 -0.143117261 -2.073025351 0.057039532 -0.7621630220000001 0.80585365 0.0041637670000000005 1.272628332 0.206062176 -2.274460217 -0.596065516 -2.958649429 -0.256207934 0.18941329 0.202047631 -0.982204597 0.57992409 -1.118292619 -0.041987898 -0.256685528 1.502862683 -0.013066544 0.830514581 -3.5144522780000003 0.589925275 0.287933464 -0.352105402 -1.19666898 -1.442106764 -0.599014019 -0.116939091 -0.003548222 0.016246373999999997 -0.519646316 -0.598095891 -0.121662172 0.396596356 -0.44513896 -0.823832065 0.582190598 -0.5258054879999999 0.02680939 1.306306434 0.796483782 -0.045068602 1.002214021 0.225273678 0.050932158 -0.288433203 -0.823832065 0.0 0.057039532 0.984800931 -0.17184046 -1.1909766240000002 0.0041637670000000005 -3.466938228 -1.069385099 -1.028227927 0.923448425 -0.596065516 0.234454887 1.793866212 1.849690564 -0.390319059 -0.278862138 -0.501687436 -1.103973208 -0.406818443 1.3823354959999998 0.84470756 0.0 -0.962532279 -0.256685528 1
G322 0.156194714 -0.6001490979999999 -0.818203827 0.444590616 -1.6667065330000002 -0.183029058 0.697033349 -1.49140846 0.28557006100000004 0.410812901 0.8673627420000001 -0.573416555 -0.311329848 0.268497829 2.480686184 0.021115631 -1.067652037 0.199692183 0.157340169 0.396800525 1.070106782 1.689612841 -0.140276187 0.29157365 0.887573603 -0.544045974 -0.975154353 -0.346363583 -1.005488487 0.113239351 0.484814014 2.652255823 0.152559651 -0.188239137 -1.251403217 -0.336133725 1.809484081 0.998555395 -0.653954726 0.479185407 -0.30507967 0.279358704 -0.413706541 -1.272132932 1.276728492 -0.264831615 0.15342804599999998 1.708076409 0.045332234000000006 0.924719687 0.996844822 0.911516995 -0.049164583 1.384915505 -0.948528426 -1.131834532 0.156194714 -0.6001490979999999 -0.248319778 -0.818203827 0.444590616 -0.183029058 -1.49140846 0.28557006100000004 0.410812901 0.8673627420000001 -0.573416555 -0.311329848 0.268497829 -1.067652037 0.199692183 0.157340169 0.396800525 1.070106782 1.689612841 -0.140276187 0.29157365 -0.47619596 0.887573603 -0.009535946 -1.005488487 2.652255823 -1.251403217 0.763637155 -0.6271396 -0.266746637 0.998555395 -2.644004105 -1.497636638 -1.249417706 -0.202481497 0.279358704 -0.618024537 1.016734572 -0.054593577 -1.069288769 -0.665743572 -0.361038732 -0.561132726 1.200155513 0.189552041 -1.067858664 2.876525537 0.096103151 0.996844822 1
