Probes,RABGAP1,IRAK1,CAPS,PCNX,TSGA10,ZMYND19,CCM2,CEP120,ZNF394,MPL,SLC40A1,HLA-DOB,EID2,ARRDC1,FOXD3,VAV2,CORO6,PTPN12,EIF2B3,BCKDK,TEP1,HNRNPF,CCDC88A,KARS,SAP130,PROK2,DALRD3,PEX13,FAM174B,FAM19A2,MANBAL,C17orf82,TMED3,SOAT2,MRPS33,SYNM,ATP13A1,UQCRH,VPS4B,SQSTM1,GSDMA,ZNF212,DKFZP434H168,C20orf196,MICA,HNRNPH3,PMS2P1,IGF2R,C11orf35,UBE2O,SPSB1,MARCH1,ZBTB6,YWHAG,TRPM6,PIBF1,RABGAP1,IRAK1,LRBA,CAPS,PCNX,ZMYND19,CEP120,ZNF394,MPL,SLC40A1,HLA-DOB,EID2,ARRDC1,CORO6,PTPN12,EIF2B3,BCKDK,TEP1,HNRNPF,CCDC88A,KARS,SF3A3,SAP130,TBC1D3F,FAM174B,C17orf82,MRPS33,GMPR2,MMGT1,KIF14,UQCRH,S1PR5,ZFYVE28,C1orf56,ALG14,ZNF212,TK2,MXD1,SLC25A13,AKR7A2P1,ASB3,FAM122A,ZNF549,MMP8,PDE5A,SLC6A9,TSSK1B,NR4A2,SPSB1,Class
G337,-0.061959,0.172429,-1.4797870000000002,-0.393947,-0.140303,-1.7777720000000001,0.444671,-0.672438,-0.013751,0.525584,0.769129,-0.32561100000000004,0.197448,0.26942699999999997,-0.560078,0.252695,-0.452164,-0.073412,-1.4473120000000002,0.593852,0.245658,1.084486,0.196674,1.212397,0.332111,-0.749102,-1.176161,-0.151955,-0.799579,0.670925,0.789233,0.0,0.56834,-2.11118,-0.615196,-0.339557,1.508985,-0.295072,-0.170601,1.3335629999999998,-1.534757,-0.572647,-0.9521229999999999,-0.018722,1.06471,0.336045,0.086793,0.994557,-0.655688,1.5332350000000001,1.06786,0.932767,-0.246525,0.292149,-2.179273,-0.6611600000000001,-0.061959,0.172429,-0.770929,-1.4797870000000002,-0.393947,-1.7777720000000001,-0.672438,-0.013751,0.525584,0.769129,-0.32561100000000004,0.197448,0.26942699999999997,-0.452164,-0.073412,-1.4473120000000002,0.593852,0.245658,1.084486,0.196674,1.212397,-0.272671,0.332111,0.231566,-0.799579,0.0,-0.615196,1.070035,-0.287894,-0.5455899999999999,-0.295072,0.0,-0.740149,-1.467743,-0.095962,-0.572647,-0.10281900000000001,1.591779,1.376485,-0.693421,-0.904225,0.001114,-1.279608,1.203933,0.632199,0.609174,-1.276823,-0.426778,1.06786,NO
G119,0.134381,-1.0377459999999998,-0.381402,-1.079212,-0.563733,-1.117588,-0.123368,-1.375329,0.5992810000000001,0.265383,0.11458,0.06992000000000001,-0.582658,-0.167721,-3.517725,0.604251,1.1221809999999999,-0.758731,-1.342267,-0.201321,0.673459,0.604585,-0.031474,0.365317,0.159857,-1.5619459999999998,-0.693753,0.170744,0.218027,0.38606599999999996,0.324376,-0.9693120000000001,0.582443,-0.9693120000000001,-0.553084,-0.212527,1.0939889999999999,-0.02352,-0.332084,0.564719,-1.1120379999999999,0.37530399999999997,-1.933373,0.516354,0.9012399999999999,0.036542000000000005,-0.350095,-0.16092599999999999,-1.260351,0.48234399999999994,0.14793900000000001,1.162628,-0.127748,-0.20876399999999998,-1.914621,-0.16876,0.134381,-1.0377459999999998,-0.110622,-0.381402,-1.079212,-1.117588,-1.375329,0.5992810000000001,0.265383,0.11458,0.06992000000000001,-0.582658,-0.167721,1.1221809999999999,-0.758731,-1.342267,-0.201321,0.673459,0.604585,-0.031474,0.365317,0.255695,0.159857,-0.255683,0.218027,-0.9693120000000001,-0.553084,0.5573130000000001,-0.465182,1.993327,-0.02352,-1.534045,-0.193389,-0.78108,-1.04865,0.37530399999999997,-0.19887,1.177322,0.42867700000000003,-1.642932,0.042519,-0.250898,-0.7988529999999999,0.697817,0.032441000000000005,0.12366700000000001,0.334943,-0.135241,0.14793900000000001,NO
G126,0.279202,-0.791388,-0.8468030000000001,0.096152,-0.545984,-1.8073270000000001,-0.6054229999999999,-1.708637,0.125595,0.8875049999999999,0.989892,-0.803203,-0.0173,-0.055046000000000005,0.0,0.21051199999999998,-2.64949,0.420044,-1.18438,0.30448200000000003,0.9133819999999999,1.295334,0.399009,1.305554,-0.017138,-0.187347,-0.630605,0.101631,0.8940100000000001,0.345521,-0.25215,0.0,-0.739841,-0.611121,-0.817278,0.25176,1.11121,-1.409913,0.0058909999999999995,0.579974,-1.6368129999999999,-9.4e-05,-1.8327779999999998,-0.48071800000000003,0.09097100000000001,0.8662299999999999,-0.520827,1.1222370000000002,-0.009881000000000001,1.88566,1.318984,1.4411120000000002,0.0585,0.49206700000000003,-1.5261639999999999,-2.661918,0.279202,-0.791388,-0.8862479999999999,-0.8468030000000001,0.096152,-1.8073270000000001,-1.708637,0.125595,0.8875049999999999,0.989892,-0.803203,-0.0173,-0.055046000000000005,-2.64949,0.420044,-1.18438,0.30448200000000003,0.9133819999999999,1.295334,0.399009,1.305554,0.085149,-0.017138,-0.302052,0.8940100000000001,0.0,-0.817278,0.5356069999999999,-0.339014,0.8940100000000001,-1.409913,-0.570442,-0.972015,-1.229735,-0.362214,-9.4e-05,-0.234787,2.224398,1.251911,-2.230239,0.293044,-0.064237,-0.493091,-0.474667,1.475199,2.007678,0.0,0.8487629999999999,1.318984,NO
G322,0.156195,-0.6001489999999999,-0.818204,0.44459099999999996,-1.666707,-0.183029,0.697033,-1.491408,0.28557,0.410813,0.8673629999999999,-0.573417,-0.31133,0.268498,2.480686,0.021116,-1.067652,0.199692,0.15734,0.396801,1.070107,1.689613,-0.140276,0.291574,0.887574,-0.544046,-0.9751540000000001,-0.346364,-1.005488,0.113239,0.484814,2.652256,0.15256,-0.18823900000000002,-1.251403,-0.336134,1.809484,0.998555,-0.6539550000000001,0.479185,-0.30508,0.279359,-0.413707,-1.272133,1.276728,-0.264832,0.153428,1.708076,0.045332,0.9247200000000001,0.9968450000000001,0.911517,-0.049165,1.384916,-0.948528,-1.1318350000000001,0.156195,-0.6001489999999999,-0.24831999999999999,-0.818204,0.44459099999999996,-0.183029,-1.491408,0.28557,0.410813,0.8673629999999999,-0.573417,-0.31133,0.268498,-1.067652,0.199692,0.15734,0.396801,1.070107,1.689613,-0.140276,0.291574,-0.476196,0.887574,-0.009536,-1.005488,2.652256,-1.251403,0.763637,-0.6271399999999999,-0.26674699999999996,0.998555,-2.6440040000000002,-1.497637,-1.2494180000000001,-0.202481,0.279359,-0.618025,1.016735,-0.054594000000000004,-1.069289,-0.665744,-0.361039,-0.561133,1.200156,0.189552,-1.0678590000000001,2.8765259999999997,0.096103,0.9968450000000001,NO
G110,0.13505899999999998,0.8486940000000001,-0.891444,-0.47379899999999997,-1.7321400000000002,-1.135551,0.519443,-0.83699,0.469638,0.5776899999999999,0.853565,-1.4492120000000002,0.366218,0.014013,2.810434,0.524269,-1.31995,0.784871,-0.359861,0.7786270000000001,1.992044,1.008489,0.370393,0.999287,0.41999,1.3154629999999998,-1.071418,-0.276575,-0.8461780000000001,0.9751559999999999,0.15774100000000002,1.0017969999999998,-0.110947,0.0,-1.7898310000000002,0.35388200000000003,1.046382,0.015284,0.484216,0.54483,-1.805107,0.003918,-1.356683,-0.025006999999999998,0.758081,0.45136499999999996,-0.47645,1.296767,-0.710263,1.126284,2.003013,0.49881800000000004,0.006508,0.9133680000000001,-2.214041,-0.6230180000000001,0.13505899999999998,0.8486940000000001,-1.282866,-0.891444,-0.47379899999999997,-1.135551,-0.83699,0.469638,0.5776899999999999,0.853565,-1.4492120000000002,0.366218,0.014013,-1.31995,0.784871,-0.359861,0.7786270000000001,1.992044,1.008489,0.370393,0.999287,-0.360902,0.41999,-0.571762,-0.8461780000000001,1.0017969999999998,-1.7898310000000002,0.600707,-0.491515,-2.4968220000000003,0.015284,0.0,-1.487098,-1.023542,0.028796,0.003918,-0.055075,2.700335,0.051546,-1.839343,0.057826,-0.755488,-0.5709489999999999,0.45144700000000004,1.366024,-0.33356199999999997,0.0,0.98714,2.003013,NO
G313,-0.682175,0.101595,-1.209511,-1.798171,0.48377299999999995,-0.471944,0.613854,-1.298233,0.694754,0.23372199999999999,1.184685,-0.589806,0.190048,0.111542,0.0,0.08114299999999999,-0.33716,0.202506,-0.638175,0.785284,0.48926000000000003,0.722747,0.035548,0.992158,-0.021698,-0.49387299999999995,-0.28686999999999996,-0.506474,-0.8300879999999999,-0.49908199999999997,0.214259,-1.9210900000000002,0.267766,-1.216589,-0.517804,-1.3131709999999999,0.9766870000000001,0.6803779999999999,0.524155,0.75931,-0.483525,-0.362616,-0.7402529999999999,-1.0000129999999998,1.585389,0.251849,-0.496065,-0.198613,0.508574,0.461379,1.823114,1.275554,0.17159100000000002,-0.084289,-2.4468099999999997,-1.444325,-0.682175,0.101595,-1.862354,-1.209511,-1.798171,-0.471944,-1.298233,0.694754,0.23372199999999999,1.184685,-0.589806,0.190048,0.111542,-0.33716,0.202506,-0.638175,0.785284,0.48926000000000003,0.722747,0.035548,0.992158,-0.571283,-0.021698,-0.37910900000000003,-0.8300879999999999,-1.9210900000000002,-0.517804,1.257935,-0.046257,-0.095675,0.6803779999999999,-2.065312,-0.572427,0.337836,-1.996609,-0.362616,-0.013041999999999998,2.0193369999999997,0.946168,0.183593,-0.181277,-0.544821,-1.44881,0.970665,0.218764,1.3909049999999998,-0.483525,0.73163,1.823114,NO
G311,-0.104768,0.256911,-0.321644,-0.43270600000000004,0.8315530000000001,-0.338828,0.573804,-0.606901,0.27160700000000004,-0.322764,-0.751644,-1.2375,0.16214800000000001,0.520558,0.0,0.183976,-1.5041069999999999,-0.173767,-1.037264,-0.432044,1.079305,0.387482,-0.16453399999999999,-0.078015,0.196925,0.045860000000000005,-0.020028,-0.163661,-0.777482,-1.493319,0.03045,0.739738,-0.43827299999999997,-1.047952,-0.157479,-0.040842,1.270038,0.534406,-0.010817,-0.213635,0.609244,0.320705,-1.07444,-0.369388,0.77915,0.470905,-0.167704,0.567813,-0.5705439999999999,0.001364,1.144807,0.814116,-0.355635,0.571706,-1.552255,-0.152442,-0.104768,0.256911,-0.357576,-0.321644,-0.43270600000000004,-0.338828,-0.606901,0.27160700000000004,-0.322764,-0.751644,-1.2375,0.16214800000000001,0.520558,-1.5041069999999999,-0.173767,-1.037264,-0.432044,1.079305,0.387482,-0.16453399999999999,-0.078015,-0.381251,0.196925,-0.153905,-0.777482,0.739738,-0.157479,-0.068234,-0.175777,1.128919,0.534406,0.0,-0.6841079999999999,0.415383,0.66708,0.320705,-0.932852,0.720996,0.515098,0.452087,-0.454668,-0.598589,0.17104,0.959132,-0.141237,-1.191101,0.739738,-0.35540700000000003,1.144807,NO
G111,0.083816,0.398988,-0.8705209999999999,-0.736787,-1.12544,0.168821,-0.27724099999999996,-0.428277,0.38050500000000004,-2.263834,-0.47257299999999997,-1.0554649999999999,0.534521,-0.022233000000000003,1.275123,-0.234972,-0.898444,0.22396799999999997,-0.7105279999999999,0.38687,0.402721,1.175715,0.370226,1.2086299999999999,-0.622078,-0.859298,-0.319893,0.061511,-1.360723,1.291364,0.430453,2.612984,0.43739399999999995,-1.813991,0.737074,0.375685,0.851916,0.907436,-0.238287,-0.028339,0.899574,-0.450621,0.570788,0.5588930000000001,0.96009,0.24838000000000002,-0.336417,-0.102805,0.210444,-0.454041,1.268135,1.660797,0.08028300000000001,0.7704439999999999,-3.552825,-0.38069400000000003,0.083816,0.398988,-0.882345,-0.8705209999999999,-0.736787,0.168821,-0.428277,0.38050500000000004,-2.263834,-0.47257299999999997,-1.0554649999999999,0.534521,-0.022233000000000003,-0.898444,0.22396799999999997,-0.7105279999999999,0.38687,0.402721,1.175715,0.370226,1.2086299999999999,0.180757,-0.622078,-0.605266,-1.360723,2.612984,0.737074,0.620239,-0.496274,-0.7031390000000001,0.907436,-1.71375,-1.7997299999999998,-1.6458720000000002,1.058085,-0.450621,-0.623748,0.816824,0.425129,0.723508,-0.061458000000000006,-0.10016699999999999,0.216113,1.579034,-1.9997049999999998,-0.20916700000000002,2.3437349999999997,-0.557978,1.268135,NO
G347,-0.486843,1.101412,-0.323367,-1.4692129999999999,2.32016,-0.526217,0.020538999999999998,1.057439,0.213783,-0.291085,-0.107424,-0.195688,0.22010100000000002,-0.342827,0.0,-0.141844,-0.494208,1.288534,-0.572455,-0.389452,0.468232,0.24896100000000002,-0.520093,1.067487,-0.09121599999999999,1.262003,-0.322023,-0.734837,1.955166,0.5576979999999999,-0.8738520000000001,0.0,-0.53881,-2.769936,0.467884,-0.6025229999999999,0.528482,-1.313957,0.740887,-0.584087,-1.2285139999999999,-0.058385,-1.471475,0.521552,1.022174,1.313276,-0.7467060000000001,-1.3182479999999999,0.209258,0.328912,1.33451,1.925786,-0.48955299999999996,-0.291285,-2.808846,1.03556,-0.486843,1.101412,-1.250699,-0.323367,-1.4692129999999999,-0.526217,1.057439,0.213783,-0.291085,-0.107424,-0.195688,0.22010100000000002,-0.342827,-0.494208,1.288534,-0.572455,-0.389452,0.468232,0.24896100000000002,-0.520093,1.067487,0.085654,-0.09121599999999999,-0.45893599999999996,1.955166,0.0,0.467884,0.7034819999999999,0.308079,0.5479539999999999,-1.313957,-0.356629,-0.28223200000000004,-1.09725,-0.766563,-0.058385,-0.331527,2.544221,2.096675,1.388048,0.676361,-0.708082,-1.108665,1.724564,-0.026917,1.1829319999999999,0.0,-0.6904,1.33451,NO
G108,-0.02335,0.7527050000000001,-0.333404,-0.5456270000000001,-1.858623,-0.36791399999999996,0.478445,-0.157123,0.158607,-0.331075,0.6536420000000001,-0.32719899999999996,0.582291,0.31757399999999997,0.0,0.234447,-1.617034,-0.016806,-0.361572,-0.201496,0.180349,1.2729540000000001,1.061397,0.9492700000000001,0.238085,-0.521569,-0.44770600000000005,-0.594527,-0.604272,0.676561,-0.589046,0.0,0.092217,-1.354447,0.26533,0.508297,0.904648,0.830887,-0.258755,-0.077322,0.39026500000000003,0.072186,-0.022443,1.064139,0.626011,0.050735,0.043907,0.173406,-0.9550559999999999,0.22589299999999998,1.355232,0.830607,-0.19627,0.597208,-2.057099,-0.040047,-0.02335,0.7527050000000001,-0.335248,-0.333404,-0.5456270000000001,-0.36791399999999996,-0.157123,0.158607,-0.331075,0.6536420000000001,-0.32719899999999996,0.582291,0.31757399999999997,-1.617034,-0.016806,-0.361572,-0.201496,0.180349,1.2729540000000001,1.061397,0.9492700000000001,-0.046566,0.238085,-0.656365,-0.604272,0.0,0.26533,0.55125,-0.859186,1.533197,0.830887,1.149676,-0.45031800000000005,-0.765896,-0.699194,0.072186,-0.629935,0.717858,0.29947399999999996,-0.764123,0.089395,-0.273841,-0.139872,-0.154892,-0.255098,-0.024206000000000002,-0.603119,-0.12036300000000001,1.355232,NO
G128,0.5641079999999999,0.582937,0.011464,-0.028044,-0.364168,-0.502141,0.49629399999999996,-1.401507,-0.367367,1.0767360000000001,0.186338,0.335848,1.019725,-0.12627,0.0,0.49505200000000005,1.16288,-1.223125,-2.271011,0.466599,-0.23912600000000003,1.2723209999999998,-0.135392,0.693963,0.106175,0.101012,-0.703623,-0.257179,-1.656561,-0.304553,-0.22564499999999998,0.0,-0.24249600000000002,0.232215,-0.528113,0.17962999999999998,1.822232,0.5463819999999999,-0.26171,0.56105,-1.9601529999999998,-0.46064499999999997,0.103426,0.044029,1.1394229999999999,-0.268963,0.065532,0.698678,1.366674,0.785466,1.4534209999999999,-0.30582800000000004,-0.35599400000000003,1.0204090000000001,-0.65999,-1.211747,0.5641079999999999,0.582937,0.14205,0.011464,-0.028044,-0.502141,-1.401507,-0.367367,1.0767360000000001,0.186338,0.335848,1.019725,-0.12627,1.16288,-1.223125,-2.271011,0.466599,-0.23912600000000003,1.2723209999999998,-0.135392,0.693963,-0.474865,0.106175,0.020846,-1.656561,0.0,-0.528113,0.420763,-0.992418,-2.294555,0.5463819999999999,-2.141698,-0.00238,-0.215941,-1.185713,-0.46064499999999997,-0.045027,-0.146109,0.7616970000000001,-2.098361,-0.451842,-0.019597,-0.737225,-0.726075,0.30744499999999997,0.642524,0.0,-0.453823,1.4534209999999999,NO
G109,-0.007312999999999999,0.074237,-1.05359,0.125288,-0.067101,-2.02683,-0.09274,-0.615808,0.18085199999999998,1.3199670000000001,1.3346,-0.415156,-0.541197,0.23018000000000002,1.016741,0.349325,-0.556218,-0.295777,-1.671296,0.228611,0.441539,0.527451,0.067967,0.640126,0.772379,-0.837059,-0.5909449999999999,-0.198738,0.655246,0.607246,-0.327399,1.016741,-0.658645,0.025241999999999997,-1.265914,-1.3192620000000002,1.133008,-0.702823,0.179081,0.411192,-1.3192620000000002,-0.793322,-0.136802,0.15176199999999998,1.390732,0.424546,-0.050306000000000003,0.851828,-0.470782,0.745164,1.897778,0.9453809999999999,-0.322982,-0.173202,-1.368689,-0.319863,-0.007312999999999999,0.074237,-0.481778,-1.05359,0.125288,-2.02683,-0.615808,0.18085199999999998,1.3199670000000001,1.3346,-0.415156,-0.541197,0.23018000000000002,-0.556218,-0.295777,-1.671296,0.228611,0.441539,0.527451,0.067967,0.640126,-0.341869,0.772379,0.17419400000000002,0.655246,1.016741,-1.265914,0.945765,0.293605,1.6175549999999999,-0.702823,-0.778505,-0.933356,-0.33003699999999997,0.297581,-0.793322,0.077836,1.7175479999999999,0.772012,-0.565258,-0.284893,-0.538378,-0.8906139999999999,0.034337,0.835426,1.1854559999999998,1.016741,1.483694,1.897778,NO
G317,0.287933,-0.352105,-1.442107,-0.599014,1.201975,-0.11693900000000002,0.612178,-0.0035479999999999995,0.016246,-0.519646,-0.598096,-0.12166199999999999,0.396596,-0.445139,0.0,0.636621,-0.823832,0.582191,-0.525805,0.026808999999999996,1.306306,0.796484,-0.045069,1.002214,0.050932,-0.695095,0.092944,0.37805300000000003,-0.823832,0.889732,0.8368620000000001,0.0,-0.143117,-2.073025,0.05704,-0.762163,0.805854,0.004164,1.272628,0.206062,-2.27446,-0.596066,-2.9586490000000003,-0.256208,0.189413,0.202048,-0.9822049999999999,0.579924,-1.118293,-0.041988,-0.256686,1.5028629999999998,-0.013066999999999999,0.830515,-3.5144519999999995,0.589925,0.287933,-0.352105,-1.196669,-1.442107,-0.599014,-0.11693900000000002,-0.0035479999999999995,0.016246,-0.519646,-0.598096,-0.12166199999999999,0.396596,-0.445139,-0.823832,0.582191,-0.525805,0.026808999999999996,1.306306,0.796484,-0.045069,1.002214,0.22527399999999997,0.050932,-0.288433,-0.823832,0.0,0.05704,0.984801,-0.17184000000000002,-1.190977,0.004164,-3.466938,-1.069385,-1.0282280000000001,0.9234479999999999,-0.596066,0.23445500000000002,1.793866,1.849691,-0.390319,-0.278862,-0.501687,-1.1039729999999999,-0.40681799999999996,1.382335,0.844708,0.0,-0.9625319999999999,-0.256686,NO
G114,0.445917,-0.508654,-0.7326560000000001,-0.651289,-0.902383,-2.5843130000000003,-0.6270060000000001,-0.620337,0.298033,0.225847,-0.04177,-0.5041439999999999,1.055848,0.12398599999999999,0.0,0.47680500000000003,-0.952527,0.09728400000000001,-1.155959,0.7418130000000001,0.708608,0.783671,0.49077600000000005,1.1709120000000002,0.094122,0.379833,-0.017528,0.08946599999999999,-1.053796,0.048864,0.33061999999999997,0.0,0.066576,-0.800201,-0.324894,-1.374018,0.659632,-0.852715,-0.155879,0.996648,-1.378303,-0.39789,-1.1155709999999999,0.205722,0.530566,0.28764,-0.788881,-0.034398000000000005,-0.31361300000000003,-0.05027,0.431262,1.224251,0.036168,-0.468954,-1.64625,-0.389812,0.445917,-0.508654,-0.8204100000000001,-0.7326560000000001,-0.651289,-2.5843130000000003,-0.620337,0.298033,0.225847,-0.04177,-0.5041439999999999,1.055848,0.12398599999999999,-0.952527,0.09728400000000001,-1.155959,0.7418130000000001,0.708608,0.783671,0.49077600000000005,1.1709120000000002,0.007388,0.094122,-0.192881,-1.053796,0.0,-0.324894,0.613556,-0.512359,0.26197,-0.852715,0.047051,-0.560473,-0.811525,-0.27462800000000004,-0.39789,0.386324,0.868624,0.375247,-1.7177,0.278269,0.290115,-1.167929,1.131982,0.13733499999999998,0.8892399999999999,0.770406,1.065014,0.431262,NO
G306,-0.59427,0.11235099999999999,0.072016,-0.663146,0.9916590000000001,0.14252599999999999,-0.166492,-1.238669,-0.031093,0.11645499999999999,-0.34210799999999997,0.271022,-0.47377700000000006,-0.233584,1.9026919999999998,-0.135667,-0.610049,-0.607849,0.071884,-0.033858,0.223789,-0.081839,-0.732416,0.1282,-0.06753300000000001,-0.138295,0.1245,-0.294007,0.12015,-0.09880599999999999,-0.48406099999999996,-1.196958,0.136222,-1.336025,0.471066,-1.186144,0.663028,0.47934399999999994,-0.241067,0.261226,-0.536415,-0.495829,-0.24173699999999998,0.08737,0.6892,0.215216,0.037752,-0.57849,0.154105,-0.015997,0.947576,0.780253,-0.117427,-0.145584,-0.629376,-0.543489,-0.59427,0.11235099999999999,-0.38559899999999997,0.072016,-0.663146,0.14252599999999999,-1.238669,-0.031093,0.11645499999999999,-0.34210799999999997,0.271022,-0.47377700000000006,-0.233584,-0.610049,-0.607849,0.071884,-0.033858,0.223789,-0.081839,-0.732416,0.1282,-0.541863,-0.06753300000000001,-0.364705,0.12015,-1.196958,0.471066,-0.129996,0.521123,0.092475,0.47934399999999994,0.40770300000000004,-0.21650300000000003,0.17692,-0.043116,-0.495829,-0.607744,0.144001,0.056922,0.20769400000000002,0.116104,-0.268306,-0.91769,0.068898,0.471263,0.987196,2.90659,-2.285025,0.947576,AE
G336,-0.654353,-0.653373,-1.085107,1.053299,-0.847784,-1.165642,0.47335200000000005,-1.9283259999999998,0.384235,0.9479780000000001,1.786185,-1.919124,0.461421,0.952483,6.442204,-1.363491,-0.251433,0.051437000000000004,-1.1858,1.147829,0.6124069999999999,2.399983,-0.496551,1.134477,0.608697,1.020912,-0.8079350000000001,-0.518303,-0.468735,1.499104,0.789986,6.345338,-0.024734,-0.565014,-2.04852,-0.630278,1.107796,0.289453,-0.465059,0.6993149999999999,-1.0621180000000001,-0.542838,2.872456,-0.365566,1.647201,0.309604,-0.15755,2.466373,-0.137974,0.45720500000000003,1.793986,1.379995,0.077201,0.58586,-0.741768,-1.6594810000000002,-0.654353,-0.653373,-1.6668919999999998,-1.085107,1.053299,-1.165642,-1.9283259999999998,0.384235,0.9479780000000001,1.786185,-1.919124,0.461421,0.952483,-0.251433,0.051437000000000004,-1.1858,1.147829,0.6124069999999999,2.399983,-0.496551,1.134477,-0.586453,0.608697,0.410679,-0.468735,6.345338,-2.04852,1.297496,-0.15898199999999998,-0.446431,0.289453,-1.8370919999999997,-2.315568,-2.617069,0.8428530000000001,-0.542838,-0.027619,1.84328,-0.9808620000000001,3.9544940000000004,-0.5629649999999999,-0.06718400000000001,-1.27694,1.0973190000000002,0.496417,0.938514,6.654758,0.23292100000000002,1.793986,AE
G315,0.284532,-0.40956,-0.221532,-0.16863399999999998,-0.302079,-1.0015399999999999,-0.693534,-0.731159,-0.154049,-0.40282399999999996,0.744591,0.589044,-0.017113,-0.428858,-4.649897,0.23387,-1.626406,-0.21423899999999999,-1.8272009999999999,0.155227,0.444388,0.925369,0.15168199999999998,1.5883459999999998,0.363676,-1.168698,-0.606334,0.021692,0.051105000000000005,0.153758,-0.107679,-1.6700810000000001,-0.150816,-1.446621,0.629093,0.358979,0.926565,-0.101036,-0.07752,-0.191028,-1.56289,-0.43446899999999994,-2.651166,0.24771500000000002,1.425441,0.17719300000000002,-0.079109,-0.348247,-0.838725,0.682942,1.1507370000000001,1.5519,-0.26721300000000003,-0.14207,-0.33423600000000003,-0.24996100000000002,0.284532,-0.40956,-0.203691,-0.221532,-0.16863399999999998,-1.0015399999999999,-0.731159,-0.154049,-0.40282399999999996,0.744591,0.589044,-0.017113,-0.428858,-1.626406,-0.21423899999999999,-1.8272009999999999,0.155227,0.444388,0.925369,0.15168199999999998,1.5883459999999998,0.035523,0.363676,-0.016675,0.051105000000000005,-1.6700810000000001,0.629093,0.769216,-0.42940600000000007,1.599573,-0.101036,-1.522248,-0.812371,-1.255433,-0.251373,-0.43446899999999994,0.186195,1.0477670000000001,-0.25776,-3.140419,-0.03703,-0.039445,-0.26571100000000003,0.8315100000000001,-0.603649,1.067036,-2.80623,-0.097794,1.1507370000000001,AE
G332,0.529907,-1.176084,-1.737412,-1.004099,-0.5247890000000001,-0.946249,-0.056629,-0.8182699999999999,0.50464,1.055705,0.060424,-0.01933,0.608364,-0.373723,0.0,0.059782,-1.455236,0.701095,-0.969334,0.224843,0.586696,1.3386930000000001,-0.370275,1.961819,0.41797399999999996,-0.056146,-0.655301,0.03216,-0.651033,-0.410025,0.277148,-0.431251,0.181066,-2.1647950000000002,0.25600700000000004,0.501424,1.090667,-0.4626,0.10231900000000001,0.959722,-1.455236,-0.040952999999999996,-3.379465,0.265,0.573419,0.504838,-0.278468,1.280551,-0.126159,1.648664,1.6275950000000001,1.334558,-0.47939499999999996,-0.528291,-2.389486,-1.8589419999999999,0.529907,-1.176084,-1.5478290000000001,-1.737412,-1.004099,-0.946249,-0.8182699999999999,0.50464,1.055705,0.060424,-0.01933,0.608364,-0.373723,-1.455236,0.701095,-0.969334,0.224843,0.586696,1.3386930000000001,-0.370275,1.961819,-0.41842700000000005,0.41797399999999996,0.321383,-0.651033,-0.431251,0.25600700000000004,1.476418,-1.031399,0.240141,-0.4626,-1.8630740000000001,-0.5355489999999999,-3.2794809999999996,-2.6693830000000003,-0.040952999999999996,-0.36025300000000005,1.752112,1.293461,0.026662,-1.03185,-0.326671,-1.2045489999999999,1.901614,1.206613,1.831362,0.0,-0.159973,1.6275950000000001,AE
G324,-0.477728,-0.437251,-0.763466,-0.818154,-2.233861,-2.3126330000000004,-0.091849,-0.36225100000000005,0.459225,1.199838,0.535894,-1.869259,-0.439425,-0.021338,1.287046,-0.558357,-2.884059,2.014198,-0.383365,0.493306,1.547436,0.466075,0.6506649999999999,0.750409,0.534281,1.74142,-0.255655,-0.337052,-1.1513010000000001,1.45056,0.39161599999999996,1.6601150000000002,-0.144557,-0.8624450000000001,-0.26973600000000003,-0.916157,0.866152,-0.695968,0.302881,0.22309600000000002,-0.773269,0.695919,-3.782879,-0.810638,1.356854,0.578296,-0.7736430000000001,1.672897,-0.793593,0.059379999999999995,0.534431,1.2297770000000001,-0.16667300000000002,-0.710971,-0.922341,-0.551158,-0.477728,-0.437251,-1.572199,-0.763466,-0.818154,-2.3126330000000004,-0.36225100000000005,0.459225,1.199838,0.535894,-1.869259,-0.439425,-0.021338,-2.884059,2.014198,-0.383365,0.493306,1.547436,0.466075,0.6506649999999999,0.750409,-1.052002,0.534281,0.426533,-1.1513010000000001,1.6601150000000002,-0.26973600000000003,1.494474,-0.21668400000000002,1.287046,-0.695968,-0.10172,-1.1669,-1.493685,-0.092102,0.695919,-0.423283,3.662382,0.01989,-2.884059,-0.9218270000000001,-0.9539790000000001,-0.663782,2.378478,0.46612600000000004,0.353537,2.201852,0.38504499999999997,0.534431,AE
